Time,Price,Volume,Count,Open,High,Close,Low
2022-11-14 09:04:00,16682.465384615385,72.02799999999999,52,16681.7,16700.0,16674.4,16670.4
2022-11-14 09:05:00,16686.812121212122,95.11800000000001,66,16674.4,16697.6,16688.1,16674.4
2022-11-14 09:06:00,16674.791891891895,35.847,37,16688.1,16688.1,16662.3,16657.5
2022-11-14 09:07:00,16652.55681818182,130.41500000000002,44,16660.5,16663.1,16663.1,16634.9
2022-11-14 09:08:00,16668.558695652173,53.659,46,16666.3,16677.9,16657.2,16657.2
2022-11-14 09:09:00,16657.38913043478,63.75,46,16650.1,16669.8,16669.8,16650.1
2022-11-14 09:10:00,16676.744,42.141,50,16670.0,16685.8,16681.7,16666.7
2022-11-14 09:11:00,16674.504347826085,36.281,46,16681.7,16688.4,16661.7,16659.1
2022-11-14 09:12:00,16665.65,68.133,50,16665.6,16673.1,16665.4,16656.8
2022-11-14 09:13:00,16668.143902439024,26.626,41,16665.4,16672.5,16667.7,16661.6
2022-11-14 09:14:00,16665.173684210527,15.416,38,16664.4,16674.6,16655.8,16655.6
2022-11-14 09:15:00,16650.722807017544,67.249,57,16655.8,16662.1,16643.8,16635.8
2022-11-14 09:16:00,16659.473015873016,32.326,63,16646.4,16668.2,16663.6,16646.4
2022-11-14 09:17:00,16647.558620689655,38.967,29,16663.6,16663.6,16631.1,16631.1
2022-11-14 09:18:00,16623.009523809524,83.768,42,16631.1,16634.4,16610.1,16610.1
2022-11-14 09:19:00,16628.67037037037,55.409,54,16610.1,16638.2,16629.2,16607.3
2022-11-14 09:20:00,16644.715873015874,75.565,63,16626.4,16661.0,16659.1,16626.4
2022-11-14 09:21:00,16669.008333333335,135.288,48,16659.1,16681.9,16665.1,16659.1
2022-11-14 09:22:00,16655.825531914896,39.981,47,16658.8,16658.8,16655.9,16650.8
2022-11-14 09:23:00,16658.7,34.487,64,16655.9,16660.8,16658.7,16655.7
2022-11-14 09:24:00,16657.7756097561,26.387999999999998,41,16655.2,16660.7,16658.1,16653.7
2022-11-14 09:25:00,16668.45,51.62,62,16658.1,16680.5,16668.1,16652.6
2022-11-14 09:26:00,16671.98679245283,50.291,53,16666.0,16680.3,16668.5,16666.0
2022-11-14 09:27:00,16669.74074074074,46.785,54,16668.5,16676.0,16676.0,16660.6
2022-11-14 09:28:00,16671.58205128205,9.691,39,16674.5,16674.5,16671.6,16668.2
2022-11-14 09:29:00,16673.10625,42.316,48,16671.6,16680.6,16680.6,16663.5
2022-11-14 09:30:00,16674.839215686276,31.588,51,16680.6,16680.6,16672.5,16670.1
2022-11-14 09:31:00,16667.214705882354,21.789,34,16672.5,16672.5,16670.4,16653.5
2022-11-14 09:32:00,16689.5884057971,145.141,69,16670.4,16702.8,16695.2,16670.4
2022-11-14 09:33:00,16709.450847457625,117.24,59,16708.2,16724.3,16705.6,16703.7
2022-11-14 09:34:00,16697.233333333334,35.561,30,16705.0,16705.0,16690.3,16690.3
2022-11-14 09:35:00,16695.867647058825,22.211,34,16683.3,16700.2,16700.0,16683.3
2022-11-14 09:36:00,16701.903846153848,15.104,52,16700.0,16706.7,16703.4,16699.2
2022-11-14 09:37:00,16708.775471698114,23.782999999999998,53,16703.4,16714.5,16711.3,16703.4
2022-11-14 09:38:00,16706.76842105263,18.14,38,16711.3,16712.7,16698.7,16698.7
2022-11-14 09:39:00,16694.259459459463,25.525000000000002,37,16698.7,16698.7,16694.9,16687.9
2022-11-14 09:40:00,16687.465625,46.714,32,16694.9,16694.9,16690.7,16680.1
2022-11-14 09:41:00,16699.58529411765,17.259,34,16690.7,16705.0,16704.5,16690.7
2022-11-14 09:42:00,16703.884210526314,10.204,38,16704.5,16707.0,16701.8,16701.7
2022-11-14 09:43:00,16704.578125,29.125,32,16700.4,16707.1,16707.1,16700.4
2022-11-14 09:44:00,16728.371428571427,167.72,49,16707.1,16744.0,16736.1,16707.1
2022-11-14 09:45:00,16721.75,31.063000000000002,26,16736.1,16736.1,16716.8,16711.0
2022-11-14 09:46:00,16720.526829268292,33.613,41,16716.2,16722.7,16722.7,16712.8
2022-11-14 09:47:00,16724.64230769231,16.12,26,16722.7,16731.3,16723.4,16721.2
2022-11-14 09:48:00,16734.059999999998,42.795,35,16723.6,16744.3,16730.3,16723.6
2022-11-14 09:49:00,16733.733333333334,17.400000000000002,24,16730.3,16738.0,16730.3,16727.1
2022-11-14 09:50:00,16720.32,13.774,20,16730.3,16730.3,16713.2,16713.2
2022-11-14 09:51:00,16701.84285714286,25.604,28,16707.9,16707.9,16700.2,16695.1
2022-11-14 09:52:00,16712.0875,67.376,40,16700.2,16725.0,16719.5,16700.2
2022-11-14 09:53:00,16734.094444444443,89.407,54,16723.5,16755.9,16740.0,16715.6
2022-11-14 09:54:00,16743.55,70.529,42,16740.0,16753.2,16739.1,16731.2
2022-11-14 09:55:00,16737.11923076923,12.061,26,16739.1,16741.5,16741.5,16728.1
2022-11-14 09:56:00,16738.606666666667,6.492,15,16741.5,16741.5,16737.5,16736.5
2022-11-14 09:57:00,16742.57857142857,19.494,28,16740.0,16744.1,16744.1,16740.0
2022-11-14 09:58:00,16733.627777777776,51.192,36,16744.1,16759.9,16715.3,16712.1
2022-11-14 09:59:00,16713.967647058824,23.134999999999998,34,16716.0,16717.5,16714.6,16711.2
2022-11-14 10:00:00,16708.165,67.188,40,16714.6,16718.0,16702.6,16694.5
2022-11-14 10:01:00,16698.087804878047,54.685,41,16705.0,16706.4,16689.8,16684.2
2022-11-14 10:02:00,16688.26097560976,96.616,41,16679.6,16697.3,16696.9,16678.7
2022-11-14 10:03:00,16715.38787878788,56.199,66,16698.3,16734.5,16731.7,16698.3
2022-11-14 10:04:00,16732.38888888889,29.191,36,16731.7,16740.0,16715.6,16715.6
2022-11-14 10:05:00,16712.491666666665,7.984000000000001,24,16710.2,16715.6,16713.6,16710.1
2022-11-14 10:06:00,16703.05,7.651,18,16702.6,16707.1,16700.1,16700.1
2022-11-14 10:07:00,16706.931249999998,17.479,48,16700.1,16710.0,16704.0,16700.1
2022-11-14 10:08:00,16697.248275862068,37.626,29,16697.7,16701.7,16689.5,16686.9
2022-11-14 10:09:00,16686.72641509434,30.999,53,16689.5,16697.0,16697.0,16678.7
2022-11-14 10:10:00,16700.35106382979,39.498,47,16697.0,16704.0,16680.7,16680.7
2022-11-14 10:11:00,16684.11025641026,23.669,39,16680.7,16688.5,16684.9,16677.7
2022-11-14 10:12:00,16686.748571428572,14.120000000000001,35,16684.9,16691.7,16682.2,16682.2
2022-11-14 10:13:00,16684.052631578947,19.607,38,16679.4,16689.7,16682.5,16679.0
2022-11-14 10:14:00,16687.76346153846,9.498,52,16682.5,16688.6,16685.8,16682.5
2022-11-14 10:15:00,16683.327083333334,31.979999999999997,48,16685.8,16688.7,16688.7,16678.4
2022-11-14 10:16:00,16686.17777777778,13.91,27,16688.7,16688.7,16681.8,16681.8
2022-11-14 10:17:00,16682.238636363636,23.72,44,16681.8,16683.6,16680.0,16677.2
2022-11-14 10:18:00,16686.171739130434,17.872,46,16682.1,16688.7,16688.7,16682.1
2022-11-14 10:19:00,16695.64259259259,27.272000000000002,54,16688.7,16701.5,16701.5,16688.7
2022-11-14 10:20:00,16709.503921568627,86.21900000000001,51,16700.1,16718.2,16703.3,16698.1
2022-11-14 10:21:00,16708.022807017544,56.962,57,16703.3,16709.5,16707.1,16703.3
2022-11-14 10:22:00,16710.64,22.821,35,16707.1,16712.4,16709.4,16707.1
2022-11-14 10:23:00,16709.6,17.556,10,16708.7,16710.2,16707.5,16707.5
2022-11-14 10:24:00,16694.04,19.195,10,16701.1,16703.9,16686.3,16686.3
2022-11-14 10:25:00,16701.6475,49.797,40,16686.3,16712.5,16712.5,16686.3
2022-11-14 10:26:00,16720.5825,43.229,40,16713.8,16729.2,16721.3,16710.2
2022-11-14 10:27:00,16716.489999999998,25.776,20,16720.2,16725.0,16720.1,16710.2
2022-11-14 10:28:00,16724.36857142857,27.457,35,16717.4,16731.8,16729.5,16717.4
2022-11-14 10:29:00,16720.432,25.426,25,16730.7,16730.7,16720.4,16710.2
2022-11-14 10:30:00,16728.975609756097,37.331,41,16720.4,16736.1,16736.1,16720.4
2022-11-14 10:31:00,16738.67948717949,46.701,39,16733.2,16743.2,16740.5,16731.4
2022-11-14 10:32:00,16735.39,9.289,10,16739.8,16739.8,16734.0,16730.0
2022-11-14 10:33:00,16742.933333333334,57.806,36,16733.1,16750.4,16749.9,16733.1
2022-11-14 10:34:00,16744.46,25.102999999999998,25,16747.0,16747.9,16743.4,16741.2
2022-11-14 10:35:00,16743.45,16.803,24,16743.5,16748.7,16739.5,16735.1
2022-11-14 10:36:00,16741.163636363635,31.71,33,16734.1,16746.2,16742.1,16731.9
2022-11-14 10:37:00,16751.643243243245,43.001,37,16742.1,16762.1,16759.9,16739.7
2022-11-14 10:38:00,16775.553488372094,142.75799999999998,43,16759.9,16802.8,16770.6,16759.9
2022-11-14 10:39:00,16767.45172413793,30.764,29,16770.6,16777.2,16763.0,16754.9
2022-11-14 10:40:00,16760.339130434782,37.248,23,16758.0,16767.6,16760.8,16753.7
2022-11-14 10:41:00,16755.496296296296,32.264,27,16760.8,16765.8,16743.0,16743.0
2022-11-14 10:42:00,16753.070833333335,27.244,24,16744.9,16759.2,16758.0,16744.9
2022-11-14 10:43:00,16761.51818181818,9.123000000000001,22,16753.6,16764.3,16759.3,16753.6
2022-11-14 10:44:00,16758.095833333333,17.823999999999998,24,16762.8,16766.4,16759.5,16746.4
2022-11-14 10:45:00,16765.136000000002,25.351000000000003,25,16759.5,16768.4,16767.2,16759.5
2022-11-14 10:46:00,16778.142424242422,63.144,33,16772.2,16784.1,16778.8,16772.2
2022-11-14 10:47:00,16766.532,29.801,25,16778.8,16778.8,16760.7,16756.0
2022-11-14 10:48:00,16759.744444444445,17.730999999999998,27,16761.3,16766.3,16739.4,16739.4
2022-11-14 10:49:00,16731.083333333332,34.316,24,16739.1,16743.5,16729.1,16723.1
2022-11-14 10:50:00,16743.55106382979,32.144,47,16732.7,16752.9,16752.9,16732.7
2022-11-14 10:51:00,16760.714705882354,45.407,34,16754.7,16766.7,16764.1,16754.7
2022-11-14 10:52:00,16755.504347826085,15.843,23,16755.1,16757.4,16755.7,16750.0
2022-11-14 10:53:00,16760.234782608695,18.713,23,16754.3,16765.5,16760.4,16754.3
2022-11-14 10:54:00,16755.45,12.822000000000001,16,16757.2,16757.2,16749.4,16749.4
2022-11-14 10:55:00,16758.965384615385,28.265,26,16752.6,16760.9,16759.1,16752.6
2022-11-14 10:56:00,16761.825925925925,11.587,27,16759.1,16762.8,16762.8,16759.1
2022-11-14 10:57:00,16762.402564102562,19.036,39,16762.8,16767.1,16764.7,16761.0
2022-11-14 10:58:00,16757.427272727273,12.271,22,16761.0,16761.7,16755.0,16752.7
2022-11-14 10:59:00,16746.045833333334,23.447000000000003,24,16737.3,16748.9,16748.9,16737.3
2022-11-14 11:00:00,16755.342105263157,93.095,19,16747.1,16758.3,16758.3,16747.1
2022-11-14 11:01:00,16764.984615384616,36.347,39,16759.0,16770.0,16764.7,16759.0
2022-11-14 11:02:00,16769.266666666666,64.896,24,16764.0,16774.9,16769.0,16764.0
2022-11-14 11:03:00,16768.523999999998,28.499,25,16769.0,16776.7,16765.1,16761.5
2022-11-14 11:04:00,16746.553333333333,12.880999999999998,15,16747.9,16747.9,16746.7,16743.3
2022-11-14 11:05:00,16750.129411764705,15.866999999999999,17,16742.0,16754.0,16749.0,16742.0
2022-11-14 11:06:00,16756.693103448277,34.175,29,16751.9,16766.2,16766.2,16751.9
2022-11-14 11:07:00,16768.18181818182,22.878,22,16761.2,16771.9,16771.9,16761.2
2022-11-14 11:08:00,16780.417948717946,54.635,39,16772.0,16786.3,16774.6,16772.0
2022-11-14 11:09:00,16773.01875,36.113,16,16772.3,16776.8,16768.4,16767.2
2022-11-14 11:10:00,16767.445,13.881,20,16768.4,16768.4,16766.1,16766.1
2022-11-14 11:11:00,16764.986666666668,10.963,15,16766.1,16772.1,16753.9,16753.9
2022-11-14 11:12:00,16761.6,44.644999999999996,29,16753.7,16768.8,16768.8,16748.8
2022-11-14 11:13:00,16777.911428571428,73.182,35,16768.8,16787.0,16787.0,16768.8
2022-11-14 11:14:00,16785.564,38.252,25,16787.0,16789.3,16786.2,16779.4
2022-11-14 11:15:00,16785.217391304348,16.71,23,16783.3,16789.0,16784.3,16780.9
2022-11-14 11:16:00,16784.649999999998,23.505,22,16780.9,16786.5,16785.2,16780.9
2022-11-14 11:17:00,16801.878947368423,249.941,38,16785.2,16851.2,16841.8,16780.1
2022-11-14 11:18:00,16806.662162162163,100.918,37,16826.2,16826.2,16799.9,16791.2
2022-11-14 11:19:00,16767.640625,52.595,32,16789.1,16789.1,16747.9,16747.9
2022-11-14 11:20:00,16740.869444444445,73.644,36,16755.3,16755.3,16746.8,16730.7
2022-11-14 11:21:00,16772.285294117646,71.489,34,16740.8,16792.1,16777.0,16740.8
2022-11-14 11:22:00,16768.555555555555,30.441,27,16777.0,16784.5,16771.5,16757.2
2022-11-14 11:23:00,16765.14,6.72,10,16763.8,16770.8,16756.9,16756.9
2022-11-14 11:24:00,16754.104,57.33,25,16755.1,16765.2,16754.3,16741.8
2022-11-14 11:25:00,16739.181481481482,47.779,27,16751.7,16757.2,16730.7,16730.7
2022-11-14 11:26:00,16734.846875,29.905,32,16730.7,16740.8,16737.7,16725.1
2022-11-14 11:27:00,16729.99677419355,24.846,31,16729.4,16737.2,16728.7,16726.9
2022-11-14 11:28:00,16741.944444444445,58.32,27,16728.7,16750.8,16748.8,16728.7
2022-11-14 11:29:00,16749.928571428572,20.814,21,16748.8,16753.0,16750.9,16746.3
2022-11-14 11:30:00,16746.878947368423,31.459000000000003,19,16751.1,16751.4,16749.2,16737.8
2022-11-14 11:31:00,16733.717647058824,6.467,17,16749.2,16749.2,16730.0,16730.0
2022-11-14 11:32:00,16735.521739130436,25.856,23,16732.0,16741.6,16733.8,16732.0
2022-11-14 11:33:00,16727.253333333334,28.055999999999997,15,16728.6,16731.2,16723.6,16723.6
2022-11-14 11:34:00,16726.27037037037,34.982,27,16723.6,16735.1,16730.0,16720.1
2022-11-14 11:35:00,16737.528205128205,46.644,39,16730.0,16745.0,16745.0,16730.0
2022-11-14 11:36:00,16745.861764705885,38.461,34,16745.0,16751.3,16745.2,16739.6
2022-11-14 11:37:00,16736.080555555556,52.906,36,16742.4,16742.7,16735.3,16730.0
2022-11-14 11:38:00,16727.757575757576,35.694,33,16735.3,16735.3,16725.3,16725.3
2022-11-14 11:39:00,16716.709375,26.951,32,16725.3,16725.3,16711.6,16707.0
2022-11-14 11:40:00,16719.442857142854,30.515,63,16711.6,16725.6,16725.6,16710.8
2022-11-14 11:41:00,16725.077777777777,29.089000000000002,63,16725.6,16727.4,16727.4,16720.0
2022-11-14 11:42:00,16724.544680851064,20.515,47,16727.4,16727.4,16724.1,16720.3
2022-11-14 11:43:00,16730.184,40.257,75,16724.1,16735.2,16732.5,16724.1
2022-11-14 11:44:00,16716.153333333335,27.593,45,16732.5,16736.0,16709.2,16709.2
2022-11-14 11:45:00,16716.865822784814,33.769,79,16709.2,16720.8,16720.8,16709.2
2022-11-14 11:46:00,16725.072881355933,31.639,59,16716.9,16731.6,16731.6,16716.9
2022-11-14 11:47:00,16735.962264150945,47.492000000000004,53,16727.9,16746.7,16734.2,16727.9
2022-11-14 11:48:00,16731.788372093022,8.534,43,16734.2,16734.2,16728.0,16728.0
2022-11-14 11:49:00,16722.958974358975,3.413,39,16723.2,16723.2,16722.5,16722.5
2022-11-14 11:50:00,16719.457142857143,27.255,49,16722.5,16723.7,16718.7,16716.6
2022-11-14 11:51:00,16723.006451612902,16.973,31,16718.7,16728.2,16720.6,16718.7
2022-11-14 11:52:00,16728.46875,34.921,32,16720.6,16733.1,16733.1,16720.6
2022-11-14 11:53:00,16731.686363636363,15.402,22,16733.1,16737.0,16730.3,16729.5
2022-11-14 11:54:00,16729.02,12.722000000000001,20,16730.3,16730.3,16728.2,16728.2
2022-11-14 11:55:00,16732.664285714283,25.233,28,16727.3,16739.5,16739.5,16727.3
2022-11-14 11:56:00,16734.212,8.549,25,16735.1,16735.1,16731.9,16731.9
2022-11-14 11:57:00,16727.10769230769,30.703,26,16731.9,16735.1,16735.1,16723.4
2022-11-14 11:58:00,16729.53076923077,6.183999999999999,13,16735.1,16735.1,16727.2,16727.2
2022-11-14 11:59:00,16723.25,14.078,20,16723.2,16727.6,16725.4,16721.4
2022-11-14 12:00:00,16720.53181818182,74.82,44,16721.4,16723.5,16720.9,16715.9
2022-11-14 12:01:00,16722.7,18.912,47,16720.9,16723.4,16722.1,16720.9
2022-11-14 12:02:00,16713.7375,13.483,24,16722.1,16722.1,16700.1,16700.1
2022-11-14 12:03:00,16685.736363636363,73.257,44,16689.1,16698.4,16673.2,16660.1
2022-11-14 12:04:00,16675.748837209303,63.788,43,16673.2,16687.3,16656.1,16656.1
2022-11-14 12:05:00,16661.47391304348,66.08,46,16655.1,16667.4,16665.9,16650.1
2022-11-14 12:06:00,16681.082692307693,125.86699999999999,52,16666.0,16688.6,16683.4,16666.0
2022-11-14 12:07:00,16677.28269230769,48.782,52,16686.7,16686.7,16682.6,16666.1
2022-11-14 12:08:00,16672.846875,42.359,32,16681.1,16681.1,16667.7,16667.1
2022-11-14 12:09:00,16650.770588235293,80.11,51,16656.1,16657.3,16651.8,16638.1
2022-11-14 12:10:00,16656.716417910447,179.37,67,16651.8,16667.0,16641.0,16639.1
2022-11-14 12:11:00,16662.770175438596,65.64399999999999,57,16650.0,16672.6,16672.6,16650.0
2022-11-14 12:12:00,16679.785185185185,83.116,54,16671.2,16687.8,16682.4,16671.2
2022-11-14 12:13:00,16684.43829787234,38.189,47,16681.8,16689.9,16685.1,16679.1
2022-11-14 12:14:00,16674.1125,15.177,32,16685.1,16685.1,16670.6,16666.7
2022-11-14 12:15:00,16678.401818181817,26.777,55,16670.6,16680.5,16680.5,16670.6
2022-11-14 12:16:00,16672.795555555553,17.404,45,16680.5,16680.5,16670.7,16665.7
2022-11-14 12:17:00,16667.322500000002,15.104000000000001,40,16670.7,16670.7,16669.2,16660.7
2022-11-14 12:18:00,16674.846,42.395,50,16669.2,16679.4,16674.3,16669.2
2022-11-14 12:19:00,16670.08108108108,15.272,37,16674.3,16675.5,16661.2,16661.2
2022-11-14 12:20:00,16665.469090909093,44.901,55,16661.2,16678.4,16664.8,16659.6
2022-11-14 12:21:00,16670.18253968254,27.374,63,16664.8,16675.2,16669.6,16664.8
2022-11-14 12:22:00,16674.816129032257,43.467999999999996,62,16669.6,16679.3,16677.0,16668.6
2022-11-14 12:23:00,16679.910169491526,52.971000000000004,59,16677.0,16686.8,16682.2,16677.0
2022-11-14 12:24:00,16685.408771929826,16.576,57,16682.2,16689.9,16684.9,16682.2
2022-11-14 12:25:00,16693.466666666667,150.921,69,16684.9,16708.1,16689.1,16684.1
2022-11-14 12:26:00,16703.053225806452,89.457,62,16691.2,16712.0,16708.5,16691.2
2022-11-14 12:27:00,16723.634782608693,47.620000000000005,46,16706.0,16738.5,16726.0,16706.0
2022-11-14 12:28:00,16721.438095238096,53.662,42,16726.0,16726.0,16721.8,16717.0
2022-11-14 12:29:00,16724.685185185186,28.228,54,16721.8,16729.5,16727.4,16718.4
2022-11-14 12:30:00,16723.695652173912,16.093,46,16727.4,16727.4,16718.6,16718.6
2022-11-14 12:31:00,16714.51777777778,23.268,45,16716.0,16717.6,16716.0,16708.6
2022-11-14 12:32:00,16729.82025316456,107.668,79,16716.0,16770.0,16767.1,16716.0
2022-11-14 12:33:00,16766.36,73.006,40,16767.1,16776.9,16758.2,16756.6
2022-11-14 12:34:00,16777.7175,72.515,40,16757.9,16795.0,16776.5,16749.0
2022-11-14 12:35:00,16769.486486486487,31.102,37,16776.5,16776.5,16772.9,16763.3
2022-11-14 12:36:00,16762.32,22.915,35,16772.9,16772.9,16759.6,16751.7
2022-11-14 12:37:00,16752.765217391305,19.54,23,16759.6,16761.2,16746.1,16746.1
2022-11-14 12:38:00,16740.897297297295,43.403,37,16751.0,16753.2,16739.4,16730.1
2022-11-14 12:39:00,16749.59772727273,31.007,44,16739.4,16758.2,16747.2,16739.4
2022-11-14 12:40:00,16758.891891891893,21.150000000000002,37,16748.6,16760.8,16756.5,16748.6
2022-11-14 12:41:00,16762.28275862069,22.953,29,16754.4,16770.0,16759.6,16754.4
2022-11-14 12:42:00,16757.45357142857,22.229,28,16750.0,16762.0,16760.0,16749.5
2022-11-14 12:43:00,16756.680952380953,16.553,21,16760.0,16760.0,16751.4,16750.1
2022-11-14 12:44:00,16748.973076923077,7.369,26,16751.4,16753.6,16745.7,16744.0
2022-11-14 12:45:00,16744.490625,21.762,32,16747.3,16747.9,16743.1,16741.4
2022-11-14 12:46:00,16757.005172413796,35.577,58,16743.1,16768.0,16768.0,16743.1
2022-11-14 12:47:00,16776.22380952381,41.296,42,16768.0,16783.3,16771.0,16768.0
2022-11-14 12:48:00,16771.6875,18.972,24,16772.0,16775.0,16772.0,16769.2
2022-11-14 12:49:00,16772.376,9.586,25,16772.0,16774.9,16770.9,16770.2
2022-11-14 12:50:00,16773.231428571427,16.165,35,16766.2,16778.1,16770.4,16766.2
2022-11-14 12:51:00,16768.292857142857,4.793,14,16770.4,16770.4,16766.2,16766.2
2022-11-14 12:52:00,16772.608695652172,6.966,23,16767.6,16775.5,16773.1,16767.6
2022-11-14 12:53:00,16774.422727272726,22.301,22,16776.2,16779.0,16779.0,16769.6
2022-11-14 12:54:00,16777.544444444444,5.87,18,16779.0,16783.4,16769.8,16767.1
2022-11-14 12:55:00,16760.90714285714,6.4350000000000005,14,16769.8,16769.8,16759.1,16755.1
2022-11-14 12:56:00,16758.8,16.288,11,16759.1,16760.4,16760.4,16754.9
2022-11-14 12:57:00,16767.889285714286,21.14,28,16761.9,16776.3,16776.3,16761.9
2022-11-14 12:58:00,16775.05185185185,12.324,27,16780.3,16787.1,16777.5,16766.3
2022-11-14 12:59:00,16789.957142857143,128.582,42,16779.1,16809.3,16793.5,16774.8
2022-11-14 13:00:00,16792.766666666666,19.419,30,16793.5,16798.5,16789.2,16784.9
2022-11-14 13:01:00,16778.180952380953,8.9,21,16789.8,16791.5,16772.9,16766.4
2022-11-14 13:02:00,16782.814814814814,17.085,27,16775.8,16787.5,16782.6,16775.8
2022-11-14 13:03:00,16780.39090909091,38.706,22,16782.7,16784.2,16781.0,16775.3
2022-11-14 13:04:00,16789.884615384617,52.848,26,16781.0,16802.5,16801.0,16781.0
2022-11-14 13:05:00,16810.021276595744,92.213,47,16801.0,16825.6,16818.0,16790.4
2022-11-14 13:06:00,16823.897297297295,116.009,37,16812.4,16849.2,16827.3,16809.2
2022-11-14 13:07:00,16789.67906976744,123.315,43,16833.3,16833.3,16782.4,16774.4
2022-11-14 13:08:00,16774.60606060606,53.342,33,16778.6,16790.0,16747.1,16743.7
2022-11-14 13:09:00,16744.780952380952,111.294,42,16753.1,16761.9,16741.7,16730.6
2022-11-14 13:10:00,16742.68695652174,62.569,46,16742.2,16753.8,16753.8,16723.9
2022-11-14 13:11:00,16755.764102564102,26.451,39,16754.0,16765.1,16765.1,16746.0
2022-11-14 13:12:00,16793.393548387096,52.660000000000004,31,16765.4,16813.7,16794.2,16765.4
2022-11-14 13:13:00,16907.506451612902,956.307,62,16796.4,17055.7,17046.0,16796.4
2022-11-14 13:14:00,17031.68888888889,481.475,45,17036.1,17114.0,17016.1,16966.9
2022-11-14 13:15:00,16998.50238095238,295.315,42,17019.5,17032.4,16996.7,16968.6
2022-11-14 13:16:00,16976.00909090909,229.374,44,16990.6,16990.6,16976.3,16958.0
2022-11-14 13:17:00,16952.73695652174,135.199,46,16972.5,16972.5,16937.3,16935.6
2022-11-14 13:18:00,16961.122807017542,160.897,57,16940.1,16978.5,16968.7,16940.1
2022-11-14 13:19:00,16970.175,72.294,52,16972.9,16983.8,16974.5,16959.3
2022-11-14 13:20:00,16955.908333333333,57.19,36,16975.7,16978.5,16945.4,16942.0
2022-11-14 13:21:00,16965.798181818183,90.667,55,16945.4,16980.5,16979.4,16944.4
2022-11-14 13:22:00,16986.15593220339,155.661,59,16971.3,17001.3,16996.5,16971.2
2022-11-14 13:23:00,17054.182,532.374,50,16996.5,17097.0,17087.1,16996.5
2022-11-14 13:24:00,17083.34222222222,193.965,45,17081.4,17107.1,17085.3,17052.1
2022-11-14 13:25:00,17051.818604651162,118.11,43,17082.4,17082.4,17055.5,17035.3
2022-11-14 13:26:00,17043.185294117648,89.838,34,17047.6,17053.2,17041.0,17035.8
2022-11-14 13:27:00,17062.7125,121.878,56,17045.6,17087.3,17086.8,17041.1
2022-11-14 13:28:00,17101.220833333333,294.93399999999997,48,17084.5,17163.5,17143.0,17078.3
2022-11-14 13:29:00,17119.893333333333,100.76,45,17116.6,17139.7,17118.6,17106.0
2022-11-14 13:30:00,17113.32765957447,419.722,47,17118.9,17136.7,17092.7,17092.4
2022-11-14 13:31:00,17094.641463414635,98.419,41,17094.4,17104.4,17093.0,17072.5
2022-11-14 13:32:00,17073.15625,74.488,48,17092.1,17092.1,17078.5,17064.2
2022-11-14 13:33:00,17079.47878787879,48.138999999999996,33,17072.8,17088.0,17088.0,17070.3
2022-11-14 13:34:00,17102.730909090908,126.39,55,17085.1,17115.6,17093.5,17080.5
2022-11-14 13:35:00,17105.36153846154,46.844,52,17093.5,17118.2,17091.3,17091.3
2022-11-14 13:36:00,17076.65945945946,50.672,37,17090.1,17092.6,17062.8,17059.5
2022-11-14 13:37:00,17055.41304347826,60.394,46,17062.8,17066.2,17061.1,17040.1
2022-11-14 13:38:00,17059.060975609755,65.394,41,17056.9,17077.4,17050.1,17040.2
2022-11-14 13:39:00,17048.58837209302,29.525,43,17051.0,17055.2,17049.2,17040.6
2022-11-14 13:40:00,17059.434615384616,89.575,52,17049.2,17067.2,17051.0,17040.1
2022-11-14 13:41:00,17064.487037037037,112.117,54,17054.0,17075.3,17060.6,17054.0
2022-11-14 13:42:00,17049.20909090909,7.023000000000001,22,17061.9,17063.7,17037.7,17037.7
2022-11-14 13:43:00,17039.74761904762,40.594,42,17037.7,17047.3,17032.0,17032.0
2022-11-14 13:44:00,17026.65090909091,126.572,55,17032.0,17035.6,17030.6,17014.1
2022-11-14 13:45:00,17035.835135135138,27.867,37,17033.4,17042.4,17021.4,17021.4
2022-11-14 13:46:00,17041.882222222222,69.882,45,17029.7,17054.1,17042.1,17029.7
2022-11-14 13:47:00,17053.5025,41.752,40,17042.1,17062.9,17059.6,17042.1
2022-11-14 13:48:00,17054.737837837838,94.32900000000001,37,17059.6,17065.7,17017.5,17017.5
2022-11-14 13:49:00,16947.84864864865,476.089,37,17017.5,17019.3,16842.5,16842.5
2022-11-14 13:50:00,16769.268253968254,1287.408,63,16813.1,16860.8,16674.8,16617.9
2022-11-14 13:51:00,16569.713114754097,1103.79,61,16673.6,16673.6,16492.0,16468.1
2022-11-14 13:52:00,16604.806493506494,701.274,77,16505.4,16652.3,16641.0,16505.4
2022-11-14 13:53:00,16615.489130434784,418.099,46,16624.9,16639.4,16608.7,16586.5
2022-11-14 13:54:00,16589.567213114755,312.503,61,16589.2,16612.2,16599.6,16565.0
2022-11-14 13:55:00,16607.406896551725,236.46,58,16594.6,16627.1,16612.4,16589.0
2022-11-14 13:56:00,16671.41388888889,624.75,72,16607.3,16854.0,16854.0,16601.8
2022-11-14 13:57:00,16776.246296296296,524.085,54,16874.3,16874.3,16713.3,16713.3
2022-11-14 13:58:00,16715.836170212766,329.445,47,16707.1,16761.1,16703.0,16676.1
2022-11-14 13:59:00,16707.15681818182,247.675,44,16704.9,16722.1,16697.0,16692.7
