Time,Price,Volume,Count,Open,High,Close,Low,ADOSC,NATR,TRANGE
11/12/2022 9:50,16777.70625,34.776,32,16801.1,16801.1,16760.8,16759.3,-0.547137216,0.089499838,41.8
11/12/2022 9:51,16770.434,77.859,50,16764.2,16789.7,16774.7,16757.1,-4.571812464,0.093299234,32.6
11/12/2022 9:52,16780.64194,34.223,31,16774.7,16792.5,16792.5,16770,5.086485159,0.095934362,22.5
11/12/2022 9:53,16787.56957,4.005,23,16792.5,16792.5,16787.1,16787.1,7.30088099,0.089767341,5.4
11/12/2022 9:54,16810.68182,18.065,33,16803.2,16814,16814,16803.2,13.29100829,0.104550441,26.9
11/12/2022 9:55,16822.96216,40.436,37,16809.7,16831.4,16831.4,16809.7,27.39924143,0.108519394,21.7
11/12/2022 9:56,16825.73462,16.208,26,16831.4,16831.4,16822.8,16822.4,25.98126839,0.102025558,9
11/12/2022 9:57,16807.415,4.22,20,16821.4,16821.4,16801.6,16800.4,21.84998229,0.113729909,22.4
11/12/2022 9:58,16805.84667,13.819,30,16800.1,16812.6,16803.9,16800.1,16.4499425,0.111823247,12.5
11/12/2022 9:59,16803.6,15.348,62,16803.9,16808,16805.8,16801.6,14.27146554,0.104910871,6.4
11/12/2022 10:00,16810.35152,16.227,33,16805.8,16815.1,16811.8,16803.6,14.28280952,0.105637442,11.5
11/12/2022 10:01,16804.83043,3.496,23,16809.7,16809.7,16800.3,16800.3,11.87664937,0.105265316,11.5
11/12/2022 10:02,16800.47333,31.958,15,16799.4,16807.2,16787.3,16787.3,-0.355838811,0.111240177,19.9
11/12/2022 10:03,16787.716,33.896,25,16783.5,16794.9,16786.6,16780.5,-6.975411762,0.11139573,14.4
11/12/2022 10:04,16779.25484,19.521,31,16786.6,16792,16770.3,16770.3,-15.26051781,0.112587928,21.7
11/12/2022 10:05,16773.156,17.769,25,16766.1,16776.7,16773.4,16766.1,-15.12906043,0.096581492,10.6
11/12/2022 10:06,16776.05385,26.579,39,16775.2,16779.9,16774.7,16773.4,-18.77408601,0.085263323,6.5
11/12/2022 10:07,16776.3425,16.22,40,16774.7,16777.5,16777.5,16773.6,-13.39758865,0.077317836,3.9
11/12/2022 10:08,16781.35667,43.46,60,16777.5,16785.9,16772.1,16771.2,-22.11508492,0.085085748,14.7
11/12/2022 10:09,16772.63235,13.827,34,16772.1,16776.4,16770,16767.8,-25.81946416,0.075881534,8.6
11/12/2022 10:10,16764.08947,10.144,19,16770,16770,16766.7,16760.5,-24.00238954,0.071726829,9.5
11/12/2022 10:11,16780.20732,18.577,41,16767.8,16786.7,16786.7,16767.8,-15.16614178,0.079888642,20
11/12/2022 10:12,16789.28438,15.507,32,16786.7,16791.5,16788.2,16786.7,-12.02284004,0.067322418,4.8
11/12/2022 10:13,16796.73721,26.726,43,16788.2,16805.3,16805.3,16788.2,-1.140231141,0.073836495,17.1
11/12/2022 10:14,16816.1037,31.268,27,16812,16820,16818.6,16812,9.882193512,0.075897452,14.7
11/12/2022 10:15,16826.575,80.039,36,16818.6,16832.4,16832.4,16802.2,38.95994055,0.088886777,30.2
11/12/2022 10:16,16855.13704,174.937,54,16833,16895.1,16873.3,16833,63.89557933,0.120392705,62.7
11/12/2022 10:17,16891.79231,114.807,39,16873.3,16917.9,16889.4,16873.3,58.13164958,0.122233143,44.6
11/12/2022 10:18,16868.79459,35.898,37,16882,16882,16862.9,16862.9,39.066892,0.119734249,26.5
11/12/2022 10:19,16838.525,28.692,32,16862.9,16862.9,16816.1,16816.1,18.58686462,0.137402714,46.8
11/12/2022 10:20,16829.13137,70.465,51,16816.1,16833.8,16831.9,16816.1,26.12615874,0.128372647,17.7
11/12/2022 10:21,16847.66522,41.713,46,16831.9,16856.5,16847.2,16831.9,30.07246087,0.13767141,24.6
11/12/2022 10:22,16847.12667,29.983,30,16841.6,16857.6,16850.7,16834.3,32.84271521,0.14429206,23.3
11/12/2022 10:23,16856.4697,18.528,33,16853.3,16859.6,16855,16850.7,30.79158264,0.136418471,8.9
11/12/2022 10:24,16842.05833,9.935,24,16850.7,16850.7,16843.3,16836.9,26.92418032,0.143664114,18.1
11/12/2022 10:25,16832.60741,12.264,27,16843.3,16846.4,16818.2,16818.2,18.99222661,0.154800553,28.2
11/12/2022 10:26,16823.34681,58.983,47,16817.7,16834.2,16831.3,16810,28.29013629,0.154648383,24.2
11/12/2022 10:27,16843.14423,17.075,52,16834.2,16852.8,16843.4,16834.2,29.46357718,0.159637867,21.5
11/12/2022 10:28,16847.18919,7.131,37,16840.6,16849.7,16842.1,16838.5,26.45477325,0.153393381,11.2
11/12/2022 10:29,16843.42051,34.352,39,16843.7,16848.1,16838.7,16838.7,11.88873771,0.150753258,9.4
11/12/2022 10:30,16851.62951,22.368,61,16840.2,16857.9,16857.9,16840.2,11.96620156,0.150397011,19.2
11/12/2022 10:31,16855.55682,52.849,44,16857.9,16858.6,16856.7,16853.1,16.1076011,0.123875571,5.5
11/12/2022 10:32,16856.15758,17.796,33,16853.9,16862,16862,16851.8,21.99984626,0.113000962,10.2
11/12/2022 10:33,16867.78333,31.147,24,16863.5,16884.5,16843.5,16843.5,12.49991508,0.130672234,41
11/12/2022 10:34,16848.05909,16.57,22,16836.2,16856.1,16848.3,16836.1,8.637123676,0.112428092,20
11/12/2022 10:35,16850.02353,5.949,17,16848.3,16854.6,16854.6,16845.5,8.164561405,0.104899816,9.1
11/12/2022 10:36,16862.32059,29.503,34,16852,16871.2,16855.8,16852,1.557502886,0.106893638,19.2
11/12/2022 10:37,16853.31875,10.171,16,16855.8,16856.7,16850.5,16850.5,-4.523203134,0.095469637,6.2
11/12/2022 10:38,16843.76364,1.393,11,16850.5,16850.5,16844.4,16839.4,-6.643487826,0.098256196,11.1
11/12/2022 10:39,16840.12727,10.208,11,16838.7,16843.7,16834.6,16834.6,-10.15492358,0.094730826,9.8
11/12/2022 10:40,16842.61765,33.465,34,16838.5,16853.7,16853.7,16830.4,-0.020290608,0.09815451,23.3
11/12/2022 10:41,16851.42632,2.606,19,16853.7,16853.7,16849.6,16849.6,3.29835839,0.083159244,4.1
11/12/2022 10:42,16842.645,1.69,20,16843.1,16844.8,16842.5,16842.5,3.818409491,0.079061897,7.1
11/12/2022 10:43,16836.62105,13.432,19,16842.5,16843,16822.7,16822.7,-0.589788649,0.087751801,20.3
11/12/2022 10:44,16813.00345,34.544,29,16819.1,16819.1,16816.4,16810.2,1.982885339,0.085839485,12.5
11/12/2022 10:45,16819.81176,33.54,34,16813.1,16831.2,16831.2,16807.4,13.52689876,0.091940365,23.8
11/12/2022 10:46,16834.24091,15.503,22,16831.2,16838.3,16818.1,16818.1,12.08695891,0.09602353,20.2
11/12/2022 10:47,16807.67727,41.039,22,16809.2,16817.3,16797.3,16794.5,0.548409098,0.10245562,23.6
11/12/2022 10:48,16806.29286,22.034,28,16800.4,16812.1,16795.5,16795.5,-11.23258029,0.09064862,16.6
11/12/2022 10:49,16798.00938,12.982,32,16795.5,16802.5,16797.3,16794.4,-16.20382903,0.082857232,8.1
11/12/2022 10:50,16795.76579,25.672,38,16797.3,16806.9,16794.8,16791.1,-21.10712067,0.088408317,15.8
11/12/2022 10:51,16799.79697,15.487,33,16791.4,16805,16805,16791.4,-16.26650173,0.085408443,13.6
11/12/2022 10:52,16802.78421,4.946,19,16800.2,16805,16805,16800.2,-11.23374837,0.081399055,4.8
11/12/2022 10:53,16798.06667,26.185,27,16800.6,16800.6,16797.5,16793.9,-7.531884358,0.083935771,11.1
11/12/2022 10:54,16792.82593,15.262,27,16797.5,16797.5,16793.1,16785.9,-4.160608809,0.084823198,11.6
11/12/2022 10:55,16793.1,4.549,19,16793.1,16793.1,16793.1,16793.1,-2.403213465,0.071584957,0
11/12/2022 10:56,16783.54444,6.915,18,16792,16792,16780.7,16780.7,-3.666032328,0.079641758,12.4
11/12/2022 10:57,16772.96897,16.291,29,16780.7,16780.7,16773.2,16769.1,-5.368666102,0.081028731,11.6
11/12/2022 10:58,16772.57442,79.982,43,16773.2,16782,16772,16752.6,2.559559424,0.09148581,29.4
11/12/2022 10:59,16787.02857,88.625,49,16772.1,16794,16793.1,16772.1,31.45138601,0.09195311,22
11/12/2022 11:00,16797.12174,30.231,46,16783.3,16802.3,16802.3,16783.3,50.03050725,0.088934914,19
11/12/2022 11:01,16800.88,9.864,30,16802.3,16802.3,16801,16798.1,54.27846528,0.077143556,4.2
11/12/2022 11:02,16787.84839,23.562,31,16801,16801,16787.4,16778.4,49.5559223,0.084142472,22.6
11/12/2022 11:03,16791.99474,11.211,57,16787.4,16800.2,16800.2,16787.4,46.68602542,0.078782131,12.8
11/12/2022 11:04,16796.03125,9.27,32,16800.2,16800.2,16794,16794,38.31824711,0.075487277,6.2
11/12/2022 11:05,16796.65676,16.182,37,16794,16798.6,16798.6,16789,36.56040625,0.074519437,9.6
11/12/2022 11:06,16805.4375,21.479,32,16798.6,16810,16802,16798.6,29.75994558,0.074403841,11.4
11/12/2022 11:07,16801.48261,3.971,23,16802,16803.3,16803.3,16798.6,25.53598935,0.071702847,4.7
11/12/2022 11:08,16797.72581,3.149,31,16803.3,16803.3,16796.7,16796.7,20.48459913,0.070818144,6.6
11/12/2022 11:09,16797.0931,4.14,29,16796.7,16798.8,16797.4,16795.1,16.87630272,0.066737842,3.7
11/12/2022 11:10,16796.94211,7.664,19,16797.4,16798.6,16798.6,16795.2,16.30451758,0.067873381,3.4
11/12/2022 11:11,16791.555,1.973,20,16798.6,16798.6,16781.6,16781.6,13.96060387,0.075050452,17
11/12/2022 11:12,16768.28947,35.81,38,16781.6,16781.6,16773,16757.6,14.96091004,0.082471167,24
11/12/2022 11:13,16754.09783,67.776,46,16773,16776.4,16757.2,16734.4,15.85847983,0.094388614,42
11/12/2022 11:14,16768.19184,26.973,49,16757.2,16783.3,16761.3,16757.2,8.898029806,0.089563459,26.1
11/12/2022 11:15,16761.50333,16.024,30,16761.3,16766.1,16759.7,16757.8,2.477389546,0.07851904,8.3
11/12/2022 11:16,16774.57917,21.895,48,16763.1,16779.9,16774.9,16763.1,2.44535736,0.089111974,20.2
11/12/2022 11:17,16780.83,17.124,40,16774.9,16783.3,16780.4,16774.9,3.896402614,0.079129355,8.4
11/12/2022 11:18,16780.27419,19.637,31,16780.4,16782,16779.5,16777.1,4.00828063,0.074813513,4.9
11/12/2022 11:19,16781.56923,6.131,13,16778.2,16784.9,16784.9,16778.2,5.640432489,0.075689724,6.7
11/12/2022 11:20,16775.90714,10.198,14,16777.7,16780.6,16777,16773.1,5.925157113,0.078567881,11.8
11/12/2022 11:21,16773.25,4.253,12,16775.4,16775.4,16775,16772.5,6.48290792,0.073116741,4.5
11/12/2022 11:22,16776.32308,2.08,13,16775.3,16777,16776,16774.2,6.310814348,0.071732104,2.8
11/12/2022 11:23,16782.85833,6.84,24,16776,16788,16788,16776,7.843065673,0.077335663,12
11/12/2022 11:24,16787.22667,5.758,15,16788,16788,16783.2,16783.2,5.924798882,0.074905593,4.8
11/12/2022 11:25,16781.175,7.1,20,16779,16786.2,16786.2,16777.5,6.860526205,0.078405675,8.7
11/12/2022 11:26,16794.60645,44.713,31,16786.2,16800,16799.9,16786.2,20.64031675,0.079180365,13.8
11/12/2022 11:27,16794.23333,5.756,18,16799.9,16799.9,16792.9,16787.8,24.11352759,0.074129212,12.1
11/12/2022 11:28,16786.20526,5.454,19,16790.1,16790.1,16786.6,16784.6,22.86896671,0.060156448,8.3
11/12/2022 11:29,16791.10667,3.005,15,16786.6,16791.7,16791.7,16786.6,21.23696755,0.051086086,5.1
11/12/2022 11:30,16795.64286,6.984,14,16791.7,16796.7,16796.7,16791.7,20.86087994,0.049808726,5
11/12/2022 11:31,16792.22308,2.586,13,16796.7,16796.7,16791.7,16791.7,17.9877641,0.044191145,5
11/12/2022 11:32,16781.69091,21.14,11,16784.2,16784.2,16781.1,16778.3,14.83512876,0.049410084,13.4
11/12/2022 11:33,16773.875,6.792,12,16780.2,16780.2,16772.2,16772.2,10.03567533,0.049131566,8.9
11/12/2022 11:34,16782.73571,31.24,42,16773.6,16793.8,16793.8,16773.6,17.09992844,0.059630472,21.6
11/12/2022 11:35,16799.34091,15.323,22,16793.8,16804.1,16797.7,16793.8,17.25193743,0.054576255,10.3
11/12/2022 11:36,16800.30455,13.948,22,16796.9,16803.4,16803.4,16796.9,20.18376498,0.053790701,6.5
11/12/2022 11:37,16809.02222,23.117,27,16801.7,16821.6,16812.7,16801.7,20.3244602,0.065402939,19.9
11/12/2022 11:38,16818.05854,31.533,41,16810.8,16833,16833,16810.8,28.56756641,0.070005347,22.2
11/12/2022 11:39,16827.12143,9.73,28,16831.2,16832.9,16824,16819.9,28.19958983,0.069506525,13.1
11/12/2022 11:40,16824.14468,15.616,47,16824,16825,16823.4,16821.7,25.63602238,0.063628306,3.3
11/12/2022 11:41,16813.46667,8.783,21,16823.4,16823.4,16807.4,16807.4,19.46215184,0.069540798,16
11/12/2022 11:42,16794.98824,12.121,34,16807.4,16807.4,16783.3,16783.3,11.31050918,0.077307006,24.1
11/12/2022 11:43,16795.50455,43.818,44,16783.3,16801.2,16799.8,16783.3,18.70872335,0.078326329,17.9
11/12/2022 11:44,16795.85,8.345,32,16799.8,16799.8,16789.4,16789.1,17.52813645,0.077591284,10.7
11/12/2022 11:45,16794.21852,16.451,27,16789.4,16801.9,16799.5,16789.4,18.67609813,0.081036803,12.5
11/12/2022 11:46,16798.15,12.968,32,16799.5,16804.2,16792,16792,13.3217099,0.083621831,12.2
11/12/2022 11:47,16786.92,3.926,5,16792,16792,16782.5,16782.5,8.671031997,0.08115067,9.5
11/12/2022 11:48,16784.25714,16.158,14,16782.5,16790.4,16777.7,16773.1,3.573063377,0.087388485,17.3
11/12/2022 11:49,16782.56667,7.952,15,16777.7,16787.2,16781.6,16777.7,0.709937438,0.079783149,9.5
11/12/2022 11:50,16784.408,5.46,25,16781.6,16788.8,16788.8,16779.3,1.211391605,0.079452439,9.5
11/12/2022 11:51,16794.53871,11.839,31,16788.9,16799.8,16792.4,16788.9,-0.041403988,0.081698334,11
11/12/2022 11:52,16799.42105,9.926,19,16792.4,16803.2,16803.2,16792.4,2.60812545,0.078196746,10.8
11/12/2022 11:53,16801.53077,1.143,13,16803.2,16803.2,16802.2,16796.1,3.716157779,0.071141478,7.1
11/12/2022 11:54,16807.21667,1.162,6,16806.8,16809.3,16809.3,16806.8,4.201338479,0.068890436,7.1
11/12/2022 11:55,16816.27,47.947,20,16811.8,16825,16825,16808.8,19.27374527,0.077202576,16.2
11/12/2022 11:56,16832.5,23.9,22,16829,16835,16834.1,16829,29.01075302,0.072487788,10
11/12/2022 11:57,16827.85,3.704,14,16827.3,16830,16828.1,16825,30.6395841,0.066610808,9.1
11/12/2022 11:58,16828.22105,3.287,19,16832.9,16832.9,16827.1,16823.2,28.31564746,0.063820332,9.7
11/12/2022 11:59,16820.764,9.246,25,16827.1,16827.1,16819.9,16813.1,24.7067418,0.066772758,14
11/12/2022 12:00,16829.775,29.349,52,16819.9,16834.6,16834.6,16819.9,30.32262204,0.067804799,14.7
11/12/2022 12:01,16831.92045,8.522,44,16834.6,16834.6,16833.8,16827.1,31.99650802,0.063219369,7.5
11/12/2022 12:02,16853.78649,143.215,37,16833.8,16867.7,16858.6,16833.8,50.87645957,0.08257177,33.9
11/12/2022 12:03,16851.99697,11.98,33,16859.5,16859.5,16836.1,16836.1,50.16312524,0.080778803,23.4
11/12/2022 12:04,16842.06279,16.332,43,16836.1,16844.8,16844.8,16836.1,50.507568,0.074623755,8.7
11/12/2022 12:05,16849.63409,18.714,44,16844.8,16857.7,16847.1,16843.4,43.18375089,0.078602384,14.3
11/12/2022 12:06,16842.01481,10.815,27,16847.1,16847.1,16835.6,16835.6,32.82071199,0.077732107,11.5
11/12/2022 12:07,16833.75143,21.213,35,16831.7,16839.4,16839.4,16830.1,32.34717681,0.076289337,9.3
11/12/2022 12:08,16835.96923,6.725,39,16839.4,16839.4,16836.3,16831.3,29.71472743,0.076197792,8.1
11/12/2022 12:09,16833.275,31.488,28,16836.3,16844.8,16831,16830.1,17.14437357,0.081645641,14.7
11/12/2022 12:10,16826.64839,7.888,31,16831,16831,16822.6,16820.1,9.084851223,0.078220172,10.9
11/12/2022 12:11,16827.5775,8.944,40,16824.9,16832.5,16827.5,16824.9,4.06319891,0.077764242,9.9
11/12/2022 12:12,16831.29535,6.602,43,16832.5,16833.2,16830.2,16830.2,-0.461131483,0.074831091,5.7
11/12/2022 12:13,16829.48,2.776,25,16830.2,16830.2,16829.2,16829.2,-3.1533456,0.069757062,1
11/12/2022 12:14,16831.10732,9.151,41,16829.2,16835.9,16835.9,16829.2,-1.05635632,0.069288445,6.7
11/12/2022 12:15,16836.79524,7.565,21,16835.9,16839.6,16827.9,16827.9,-2.509510131,0.070192953,11.7
11/12/2022 12:16,16821.6625,11.67,16,16824.1,16824.1,16817.7,16817.7,-6.589026678,0.070639862,10.2
11/12/2022 12:17,16814.29,22.597,30,16815.7,16817,16817,16810.7,-0.468962841,0.059421353,7
11/12/2022 12:18,16813.285,5.72,20,16812.6,16817.2,16814.1,16810.4,2.237920859,0.05320931,6.8
11/12/2022 12:19,16812.005,7.258,20,16808.6,16813.6,16813.6,16808.6,5.451198658,0.051511211,5.5
11/12/2022 12:20,16815.04828,13.266,29,16813.6,16818.2,16817.1,16813.6,8.47241875,0.047554771,4.6
11/12/2022 12:21,16804.97586,8.258,29,16815.6,16815.6,16804.7,16801.5,7.503251828,0.053471813,15.6
11/12/2022 12:22,16806.04737,5.157,38,16804.7,16806.4,16804.9,16804.7,5.169882573,0.045142918,1.7
11/12/2022 12:23,16801.62,3.559,10,16804.9,16804.9,16797.6,16797.6,2.612924008,0.047088738,7.3
11/12/2022 12:24,16805.06154,9.847,26,16797.6,16809.2,16806.4,16797.6,2.949944732,0.04762207,11.6
11/12/2022 12:25,16808.415,14.549,20,16807.5,16809.4,16807.7,16807.5,-0.835013057,0.041282666,3
11/12/2022 12:26,16809.91053,12.024,19,16807.7,16811.7,16808,16807.7,-5.559440057,0.039494421,4
11/12/2022 12:27,16800.875,1.492,12,16805,16805,16798.8,16798.8,-7.461483824,0.042876078,9.2
11/12/2022 12:28,16798.3,11.261,26,16798.8,16800.2,16796.8,16791.1,-6.655671032,0.045842065,9.1
11/12/2022 12:29,16799.43529,7.701,17,16796.8,16802.7,16796.4,16796.4,-8.171277523,0.044583628,6.3
11/12/2022 12:30,16793.50714,7.39,28,16791.7,16793.8,16793.8,16791.7,-5.697091313,0.041361825,4.7
11/12/2022 12:31,16798.79714,11.272,35,16793.8,16799.6,16798.6,16793.8,-1.817201192,0.040156786,5.8
11/12/2022 12:32,16794.25714,1.203,7,16796.8,16796.8,16788.1,16788.1,-0.447546034,0.043345518,10.5
11/12/2022 12:33,16783.09048,11.405,21,16787.2,16787.2,16774.7,16774.7,-3.475410194,0.046980804,13.4
11/12/2022 12:34,16772.47917,30.118,48,16769.8,16787.2,16787.2,16766.1,5.184864486,0.05578589,21.1
11/12/2022 12:35,16800.71458,97.548,48,16787.2,16819.9,16819.9,16787.2,39.29435281,0.070670258,32.7
11/12/2022 12:36,16807.73103,27.399,29,16820,16822.6,16802.3,16794.9,45.61607679,0.073241296,27.7
11/12/2022 12:37,16806.15769,11.697,26,16797,16807.5,16801.6,16797,43.59452962,0.069678549,10.5
11/12/2022 12:38,16798.65385,6.989,39,16799.4,16799.9,16799.9,16796.9,41.02816672,0.06642103,4.7
11/12/2022 12:39,16805.62188,17.061,32,16798.3,16808.8,16807,16798.3,39.81575765,0.068286362,10.5
11/12/2022 12:40,16803.94286,15.645,28,16802.8,16806.3,16800.1,16800.1,30.72220325,0.068330281,6.9
11/12/2022 12:41,16808.81875,33.29,48,16800.1,16819.7,16819.7,16800.1,34.80145797,0.079055446,19.6
11/12/2022 12:42,16818.01556,47.068,45,16819.7,16829,16810,16803,26.39439117,0.087857757,26
11/12/2022 12:43,16817.89583,4.512,48,16810,16826,16826,16810,21.99128282,0.086363696,16
11/12/2022 12:44,16821.67045,21.838,44,16826,16835.4,16829.9,16815.3,21.33662143,0.093069808,20.1
11/12/2022 12:45,16829.45769,13.998,26,16829.9,16840.1,16821.2,16819.7,15.33019009,0.099044328,20.4
11/12/2022 12:46,16820.912,2.293,25,16822.2,16824.3,16814.1,16814.1,10.74976908,0.096670189,10.2
11/12/2022 12:47,16812.64848,16.799,33,16814.1,16814.4,16814.4,16810.5,13.24384511,0.091728254,3.9
11/12/2022 12:48,16818.05652,2.795,46,16814.4,16820.4,16820.4,16814.4,13.9494812,0.08979044,6
11/12/2022 12:49,16818.53056,6.431,36,16820.4,16820.4,16818.7,16813.7,13.97785914,0.084749581,6.7
11/12/2022 12:50,16815.25556,6.193,27,16818.7,16823.1,16801.7,16801.7,10.74825383,0.086483312,21.4
11/12/2022 12:51,16799.7027,22.748,37,16801.7,16806.7,16789.4,16788.1,2.223701118,0.082062359,18.6
11/12/2022 12:52,16799.60556,13.155,36,16789.4,16804,16800.5,16789.4,0.71307752,0.08193936,14.6
11/12/2022 12:53,16808.48261,9.903,23,16800.5,16811.2,16808.2,16800.5,1.414334056,0.082576097,10.7
11/12/2022 12:54,16806.48387,1.275,31,16808.2,16808.2,16798.2,16798.2,1.166954089,0.082162242,10
11/12/2022 12:55,16798.39111,3.897,45,16798.2,16802.4,16795.8,16795.8,-0.280288088,0.0807133,6.6
11/12/2022 12:56,16798.19167,8.956,48,16795.8,16800.7,16800.7,16795.8,2.002775393,0.074570967,4.9
11/12/2022 12:57,16805.46538,8.506,52,16800.7,16809.9,16809.9,16800.7,5.461139963,0.070016941,9.2
11/12/2022 12:58,16811.09032,16.273,31,16809.9,16818.3,16814.9,16809.9,7.365700624,0.066866622,8.4
11/12/2022 12:59,16816.97222,25.428,18,16814.9,16823,16818,16813.6,6.958800528,0.063291976,9.4
11/12/2022 13:00,16814.625,5.152,12,16818,16822.4,16805.3,16805.3,4.520450441,0.065172561,17.1
11/12/2022 13:01,16801.65333,4.351,15,16805.3,16805.3,16801.2,16800.7,2.028542954,0.058154576,4.6
11/12/2022 13:02,16795.79583,4.667,24,16801.2,16801.2,16795.9,16793.2,0.342103032,0.061041352,8
11/12/2022 13:03,16792.40357,29.8,28,16793.6,16800.1,16800.1,16789.5,9.102913697,0.063761525,10.6
11/12/2022 13:04,16800.11333,11.713,15,16802.9,16805,16795.9,16795.9,8.132480451,0.064071192,9.1
11/12/2022 13:05,16792.42308,2.509,13,16793.2,16793.2,16788.1,16788.1,6.197850446,0.058544114,7.8
11/12/2022 13:06,16795.46,11.507,20,16788,16799.8,16799.8,16788,8.504288131,0.057572114,11.8
11/12/2022 13:07,16794.78,9.456,10,16799.8,16799.8,16792.5,16791.7,6.260302943,0.053719749,8.1
11/12/2022 13:08,16777.2,3.237,14,16788.9,16788.9,16771.3,16771.3,3.743236007,0.062890507,21.2
11/12/2022 13:09,16763.81333,19.834,30,16771.1,16771.1,16754.1,16754.1,-3.937585558,0.064037393,17.2
11/12/2022 13:10,16763.2475,76.81,40,16748.1,16778.7,16772.8,16748.1,8.293368062,0.078195385,30.6
11/12/2022 13:11,16773.13333,21.141,30,16769.2,16782.7,16769.8,16763.8,10.08722472,0.078752678,18.9
11/12/2022 13:12,16771.10714,4.851,14,16769.9,16773.6,16761.3,16761.3,8.360554741,0.07731832,12.3
11/12/2022 13:13,16770.7125,12.919,24,16763,16781,16781,16763,11.00473023,0.084357309,19.7
11/12/2022 13:14,16770.56,6.52,20,16768.9,16772.4,16769.3,16768.9,9.485644725,0.082396602,12.1
11/12/2022 13:15,16771.64063,16.375,32,16766.8,16775.1,16771.4,16762.3,10.19993395,0.081069228,12.8
11/12/2022 13:16,16772.16,1.923,15,16771.4,16773.7,16770.1,16770.1,8.953012816,0.077047179,3.6
11/12/2022 13:17,16774.51429,7.033,21,16770.1,16778.4,16778.4,16770.1,9.866771188,0.078987799,8.3
11/12/2022 13:18,16774.08,5.771,15,16778.4,16778.4,16768.6,16768.6,7.507374959,0.079333463,9.8
11/12/2022 13:19,16759.64615,11.123,26,16760.5,16763,16763,16752.1,9.398815142,0.084771355,16.5
11/12/2022 13:20,16765.85152,12.424,33,16763,16770.2,16770.2,16761.5,13.2712393,0.081968147,8.7
11/12/2022 13:21,16773.8375,7.102,16,16765.7,16779.3,16776.5,16765.7,14.97818785,0.084552135,13.6
11/12/2022 13:22,16780.66667,9.833,18,16776.3,16783.9,16781.9,16776.2,15.81822411,0.082032825,7.7
11/12/2022 13:23,16771.47333,5.743,15,16777.5,16777.5,16770.7,16769.7,13.36507987,0.080537286,12.2
11/12/2022 13:24,16772.67368,8.993,19,16772.1,16778,16771.8,16770.2,9.459015936,0.075295701,7.8
11/12/2022 13:25,16774.36129,4.846,31,16771.8,16775.9,16769.2,16769.2,5.459261059,0.066001956,6.7
11/12/2022 13:26,16777.45789,29.504,38,16769.2,16782.2,16782.2,16769.2,12.7143376,0.066265978,13
11/12/2022 13:27,16781.87568,30.741,37,16782.2,16783.9,16779.5,16779.2,5.993914629,0.060160712,4.7
11/12/2022 13:28,16776.4,5.073,29,16779.5,16779.5,16772.1,16770.4,1.688696907,0.058003735,9.1
11/12/2022 13:29,16772.95172,14.862,58,16772.1,16775.9,16775.9,16772.1,4.502771756,0.05280591,3.8
11/12/2022 13:30,16776.99783,9.479,46,16776.5,16777.5,16777.5,16776.5,8.260686763,0.047772976,1.6
11/12/2022 13:31,16757.45,33.238,28,16777.5,16779,16740.9,16723.9,4.997173951,0.088323939,55.1
11/12/2022 13:32,16734.0814,54.702,43,16738.4,16740.8,16740.8,16719.6,20.61299381,0.079696178,21.3
11/12/2022 13:33,16754.01163,37.715,43,16740.8,16768,16747,16740.8,18.59783979,0.088480192,27.2
11/12/2022 13:34,16756.54,19.589,45,16749.4,16758.5,16758.5,16749.4,22.31560953,0.080317451,11.5
11/12/2022 13:35,16759.26,6.576,20,16758.5,16764.9,16764.9,16756.6,23.90018719,0.078865831,8.3
11/12/2022 13:36,16784.37179,58.737,39,16767,16797.4,16797.2,16767,40.81881618,0.095320119,32.5
11/12/2022 13:37,16789.49286,19.408,28,16797.2,16797.2,16786,16783.4,40.18091366,0.090218039,13.8
11/12/2022 13:38,16785.5,14.842,25,16786,16791,16777.1,16777.1,31.54468866,0.090936124,13.9
11/12/2022 13:39,16774.92593,12.836,27,16776.5,16780.7,16774,16768.3,24.81461905,0.092063114,12.4
11/12/2022 13:40,16781.19767,16.971,43,16774.8,16788.3,16788.3,16774.8,25.20539793,0.095555966,14.3
11/12/2022 13:41,16790.13571,6.353,14,16788.3,16795.1,16786.2,16786.2,21.05245312,0.091903535,8.9
11/12/2022 13:42,16781.86923,6.195,13,16779.7,16782.9,16778.3,16778.3,15.46852541,0.092736186,7.9
11/12/2022 13:43,16778.69444,10.782,18,16774.1,16781,16781,16773.2,15.20859813,0.092199511,7.8
11/12/2022 13:44,16786.08889,1.449,9,16782,16789.9,16785.5,16782,13.66714025,0.094502199,8.9
11/12/2022 13:45,16788.41111,26.043,36,16782.7,16792.4,16792.4,16782.7,20.08048564,0.09778233,9.7
11/12/2022 13:46,16794.35333,31.697,45,16792.4,16800,16797,16785.3,26.84754382,0.084774398,14.7
11/12/2022 13:47,16792.35128,6.574,39,16797,16797,16793,16788,27.40761415,0.077974288,9
11/12/2022 13:48,16793.31818,5.138,44,16793,16795,16793.4,16790.4,25.6426859,0.067852053,4.6
11/12/2022 13:49,16799.89434,18.869,53,16793.7,16805,16805,16793.7,28.59328926,0.070619194,11.6
11/12/2022 13:50,16803.2641,26.204,39,16800.5,16808,16806,16798.4,32.06458555,0.070302934,9.6
11/12/2022 13:51,16804.74643,18.214,28,16808,16811.2,16798.9,16798.9,24.77433535,0.063922175,12.3
