price ASK,size ASK,price BID,size BID,price BTC,size BTC,Saldo
19558.071856287424,391.40545768,19263.785847299812,879.1457185,19683.18436657682,210.784879,487.74026082000006
19943.810699588477,516.21829712,19398.817319098456,1126.4097939,19886.316455696204,114.294688,610.1914967800001
20025.29179331307,675.62570707,19418.825594563987,1139.33331896,19845.40445026178,107.524853,463.70761189000007
20062.376470588235,514.24201931,19453.33823529412,1242.38838696,20841.829580988117,775.533217,728.1463676499999
21286.218015665796,950.1221658,19935.41962421712,2126.8925643,20898.039780521263,149.24228,1176.7703984999998
21305.601648351647,980.78040974,19958.42150866463,2265.05265135,20952.94623655914,95.846284,1284.27224161
21303.43442622951,1066.29605167,19963.92194627471,2325.28050829,20893.39050535988,76.243153,1258.98445662
21322.153956834532,945.08556016,19972.922651933703,2273.66515674,20940.46935201401,43.258137,1328.5795965799998
21262.9864698647,1034.26284837,19941.420124481327,2133.43568296,20851.96871088861,66.56687,1099.17283459
21260.4804400978,997.2526246,19913.917778964227,2097.951581,20923.60459770115,44.311604,1100.6989563999998
21288.55249343832,1034.73912881,19973.423192771083,2295.6148433,20933.45054945055,17.46981,1260.8757144899998
21294.06790945406,1008.71019961,19947.4206185567,2211.73195285,20962.74798927614,15.987205,1203.0217532400002
21080.180814940577,1565.48888364,19997.42450980392,2301.44994195,20584.121752041574,280.704481,735.9610583099998
21103.70910698497,1483.03216656,19757.401282051283,1897.82607091,20406.34529582929,98.447204,414.79390435000005
21090.693171996543,1549.52333201,19842.41098265896,2020.8560609,20676.909952606635,59.30634,471.33272889
21200.85592315902,1246.73771704,19854.41220068415,1940.70994562,20811.810404624277,97.548732,693.9722285800001
21275.51776649746,986.60058214,19946.92057761733,2227.8789851,20886.21675531915,65.220838,1241.2784029600002
21303.094133697134,922.5660845900001,19956.421348314605,2181.60600376,20882.338495575223,305.469688,1259.0399191699998
21210.874591057796,1197.70929483,19904.916981132075,2183.52145685,20789.11083540116,162.054871,985.81216202
,0.0,,0.0,20806.61651917404,61.845875,0.0
21238.430394431554,1144.64083503,19895.91616766467,1953.98211355,20828.990731204944,146.165559,809.3412785199998
21215.383259911894,1228.1065214,19867.913531723752,2016.51352681,20734.249350649352,85.070921,788.40700541
21214.882288228822,1230.7631874,19892.91589295467,2045.71155552,20788.722426470587,76.644765,814.9483681199999
21236.42609699769,1134.00348397,19887.9176276771,2024.88671301,20816.888524590166,22.389107,890.8832290400001
21277.522959183672,1031.10559158,19930.419727177334,2285.45254029,20892.92547660312,62.526503,1254.3469487099999
21290.558047493403,983.52653674,19943.92033109157,2218.07200563,20931.214285714286,34.025334,1234.5454688900002
21337.7078313253,857.36688905,19987.92380009896,2301.91848879,21022.40855457227,24.140398,1444.55159974
21318.140825035563,909.31131355,19971.422535211266,2285.91406279,20814.483644859814,76.132959,1376.60274924
21221.395089285714,1212.8522065500001,19870.413773796194,1907.67075395,20723.611842105263,26.331832,694.8185473999999
21226.40519187359,1240.60300282,19879.914681440445,2022.35887368,20744.15182186235,11.850095,781.75587086
21192.841552990558,1242.8205127,19829.409624413147,1905.20877191,20651.94880546075,52.196906,662.3882592099999
21200.85485592316,1244.17641315,19853.91215059897,2046.89055639,20725.442176870747,13.045022,802.7141432400001
21188.834547346512,1195.19422344,19869.913725490194,2044.05240592,20749.05188679245,9.110356,848.8581824799999
,0.0,,0.0,20755.52537313433,15.515884,0.0
21201.356837606836,1228.49165557,19853.412100456622,1982.99840086,20707.065743944637,9.084323,754.50674529
21206.867027027027,1244.81129161,19860.41279728199,2051.13047344,20675.095041322315,30.896106,806.3191818300002
21147.768935762226,1313.5951946,19813.407894736843,1892.53882555,20647.01886792453,30.944897,578.9436309499999
,0.0,,0.0,20738.06546275395,10.532836,0.0
21206.36609071274,1134.23123325,19842.911034084344,1939.4951925,20708.09836065574,32.908703,805.26395925
