ts_BTC,size BID,price BID,size BTC,price BTC,size ASK,price ASK,Saldo,price BTC_EUR,size BID_norm,price BID_norm,size BID_Low,size BID_Medium,size BID_High,Saldo_binned,price BTC_binned,size BTC_binned
2023-01-12 04:00:00,640.3602451099999,18075.04333333333,7.019232000000001,18215.20710059172,650.82330168,18374.76767676768,-10.463056570000049,17304.446745562134,0.2753905358200924,0.4486160248727513,1,0,0,Low,Medium,Low
2023-01-12 05:00:00,608.02046207,17973.966417910447,77.675577,18152.45186335404,682.41937811,18370.747540983608,-74.39891604000002,17244.829270186336,0.261482629688035,0.4196247966493285,1,0,0,Low,Medium,Low
2023-01-12 06:00:00,603.1323495,17954.922178988327,48.849004,18133.37609329446,773.86412282,18304.52173913044,-170.73177332,17226.707288629736,0.2593804693024071,0.4141624625978526,1,0,0,Low,Medium,Low
2023-01-12 07:00:00,548.11057798,17973.298305084747,31.29465,18155.88916876574,713.03334529,18338.61788617886,-164.92276731000004,17248.094710327452,0.2357180460705267,0.4194331662327508,1,0,0,Low,Medium,Low
2023-01-12 08:00:00,553.29182252,17980.88064516129,415.325616,18097.19810201661,624.24666474,18336.86213457879,-70.95484222000005,17192.338196915778,0.2379462695134739,0.4216079590695427,1,0,0,Low,Medium,Medium
2023-01-12 09:00:00,621.54584233,17990.05487804878,39.538844,18141.735507246376,632.5440629899999,18335.106382978724,-10.998220659999902,17234.648731884055,0.2672992957684412,0.4242393440727676,1,0,0,Low,Medium,Low
2023-01-12 10:00:00,635.91329486,17994.510385756676,16.134437000000002,18174.45892351275,588.36669021,18344.13687150838,47.54660464999995,17265.73597733711,0.2734780997788725,0.4255172881045022,1,0,0,Low,Medium,Low
2023-01-12 11:00:00,685.08937632,18007.13259668508,46.083569,18189.394666666667,638.88952096,18355.680597014925,46.199855360000015,17279.924933333332,0.2946265510236489,0.429137634018093,1,0,0,Low,Medium,Low
2023-01-12 12:00:00,651.90733153,18013.661333333333,22.602483,18209.64520958084,633.95159765,18363.2125,17.95573387999991,17299.1629491018,0.2803564254746234,0.4310102286989679,1,0,0,Low,Medium,Low
2023-01-12 13:00:00,767.84177113,18044.851258581235,465.769242,18174.877291960507,375.46249062,18395.756862745096,392.37928051,17266.13342736248,0.3302146852358329,0.4399562302399751,1,0,0,Medium,Medium,Medium
2023-01-12 14:00:00,918.65073966,18012.8796460177,219.436302,18127.60232945092,515.34377748,18413.103896103898,403.30696218,17221.22221297837,0.3950709328981436,0.4307860224568989,0,1,0,Medium,Medium,Low
2023-01-12 15:00:00,639.36332565,17886.652173913044,52.017467,18082.09417596035,866.5388560600001,18260.977528089887,-227.17553041000008,17177.98946716233,0.2749618049824813,0.3945810251383586,1,0,0,Low,Medium,Low
2023-01-12 16:00:00,641.77627954,17909.236768802228,7.477295,18101.743515850143,742.20918394,18309.58352402746,-100.43290439999998,17196.656340057634,0.2759995094148702,0.4010588162544266,1,0,0,Low,Medium,Low
2023-01-12 17:00:00,609.05305456,17928.909547738695,238.588581,18633.283146067417,1060.58373653,18445.84007707129,-451.53068196999993,17701.618988764047,0.2619267019134369,0.4067014303127392,1,0,0,Low,Medium,Low
2023-01-12 18:00:00,630.9776702,18633.585607940448,250.155499,18793.031958762887,384.87793118,18938.417112299467,246.09973902,17853.380360824744,0.2713555065509141,0.608819039456419,1,0,0,Medium,Medium,Low
2023-01-12 19:00:00,1037.30918375,18605.41841004184,159.439656,18876.466027874565,648.52127449,18984.85555555556,388.7879092600001,17932.642726480837,0.4461006661569757,0.6007400269610699,0,1,0,Medium,Medium,Low
2023-01-12 20:00:00,1030.97108554,18642.174774774776,57.823935,18944.042780748663,579.07856125,19045.16181229773,451.8925242900001,17996.840641711227,0.4433749312671834,0.6112826138037493,0,1,0,Medium,Medium,Low
2023-01-12 21:00:00,995.36221027,18714.435714285715,125.105145,18885.177932405568,474.66664545,19125.633165829146,520.6955648200001,17940.91903578529,0.4280611335799587,0.6320087447925697,0,1,0,Medium,Medium,Low
2023-01-12 22:00:00,834.5178611700001,18596.901287553646,35.657162,18846.39829059829,738.3959286,19051.74200913242,96.12193257,17904.078376068373,0.3588891138917689,0.5982971166206728,0,1,0,Low,Medium,Low
2023-01-12 23:00:00,858.36446777,18639.14545454545,16.27184,18880.77325581396,603.50405896,19094.03672316384,254.86040881000008,17936.73459302326,0.3691444815839604,0.6104137337655846,0,1,0,Medium,Medium,Low
2023-01-13 00:00:00,571.14992178,18743.34389140272,28.906135,18809.17080745341,470.92421949,18979.06557377049,100.22570229000002,17868.71226708074,0.2456262458416343,0.6403002874936474,1,0,0,Low,Medium,Low
2023-01-13 01:00:00,517.68474331,18724.690813625886,3.52722,18785.42372881356,603.06341326,18921.7,-85.3786699499999,17846.15254237288,0.2226332442319842,0.6349501476260544,1,0,0,Low,Medium,Low
2023-01-13 02:00:00,504.95505242,18706.03773584905,6.8369040000000005,18815.090909090908,459.27944138,18925.438095238096,45.67561104000004,17874.33636363636,0.2171587688538023,0.6296000077584596,1,0,0,Low,Medium,Low
2023-01-13 03:00:00,598.65635485,18713.41869918699,9.372428,18844.41304347826,517.66480784,18948.16591928251,80.99154700999998,17902.192391304347,0.2574555425531215,0.6317170410270707,1,0,0,Low,Medium,Low
2023-01-13 04:00:00,575.34736687,18720.42307692308,21.076879,18856.809027777777,480.37408351,18978.745098039217,94.97328335999998,17913.96857638889,0.2474313807812837,0.6337260607192583,1,0,0,Low,Medium,Low
2023-01-13 05:00:00,533.069645485,18706.91416309013,6.274036,18807.38139534884,605.82091599,18956.32830188679,-73.21662532999994,17867.012325581396,0.2292496082019011,0.6298513876315095,1,0,0,Low,Medium,Low
2023-01-13 06:00:00,490.7919241,18713.189905972547,3.637065,18817.41798941799,547.04265328,18963.34661354582,-56.25072917999995,17876.54708994709,0.2110678356225185,0.631651417771077,1,0,0,Low,Medium,Low
2023-01-13 07:00:00,492.56417435,18719.465648854963,10.717575,18817.844527363184,472.95463653,18969.865546218487,19.60953782000001,17876.952300995024,0.2118300018401776,0.6334514479106437,1,0,0,Low,Medium,Low
2023-01-13 08:00:00,506.36648566,18703.460869565217,9.21567,18832.57608695652,515.71924797,18967.85950413223,-9.352762309999946,17890.947282608693,0.2177657636808642,0.6288609021157585,1,0,0,Low,Medium,Low
2023-01-13 09:00:00,520.60244168,18715.46456692913,39.667765,18900.35985533454,502.25355224,18965.853658536584,18.348889439999937,17955.341862567813,0.2238880168753698,0.6323038438433146,1,0,0,Low,Medium,Low
2023-01-13 10:00:00,739.8504158,18797.9785202864,77.527102,18957.05864661654,415.01506393,19017.063414634147,324.83535186999995,18009.205714285712,0.3181768449708815,0.6559707794971095,1,0,0,Medium,Medium,Low
2023-01-13 11:00:00,667.34433875,18817.980392156864,14.093777,18973.633776091083,489.31510001,19121.702702702703,178.02923874000004,18024.95208728653,0.2869951975130784,0.6617077851216493,1,0,0,Low,Medium,Low
2023-01-13 12:00:00,518.60665792,18710.963265306124,21.846264,18882.47098214286,527.50196976,19060.110701107013,-8.895311839999977,17938.347433035717,0.2230297188107342,0.6310127650434811,1,0,0,Low,Medium,Low
2023-01-13 13:00:00,532.20431935,18722.466417910447,66.366064,18879.603648424545,553.95174798,19026.088495575223,-21.74742863000006,17935.62346600332,0.2288774698160526,0.634312138803014,1,0,0,Low,Medium,Low
2023-01-13 14:00:00,488.26358358,18723.466666666667,132.325937,18976.230994152047,430.79196516,19122.38674033149,57.47161841999997,18027.419444444444,0.2099805085189772,0.6345990335885388,1,0,0,Low,Medium,Low
2023-01-13 15:00:00,705.14663637,18803.479069767443,106.589557,19191.088188976377,527.56164452,19167.47796610169,177.58499185000005,18231.533779527555,0.3032522888554901,0.657548466001411,1,0,0,Low,Medium,Low
2023-01-13 16:00:00,1018.82807063,18930.986861313868,207.399969,19159.45652173913,636.41539745,19300.2706185567,382.41267318,18201.48369565217,0.4381527592037664,0.6941206889419425,0,1,0,Medium,Medium,Low
2023-01-13 17:00:00,902.08812463,18858.98336414048,87.41355,19293.906077348067,623.3850763,19312.89256198347,278.70304833,18329.210773480663,0.3879480868712013,0.6734683984490575,0,1,0,Medium,Medium,Low
2023-01-13 18:00:00,703.6715972,19174.992307692308,18.826845,19312.71663244353,603.04417265,19393.584558823528,100.62742455,18347.080800821357,0.3026179399394169,0.7641071695752242,1,0,0,Low,Medium,Low
2023-01-13 19:00:00,700.00532922,19161.58265582656,16.4732,19305.222222222223,525.6286320199999,19421.07659574468,174.37669720000008,18339.96111111111,0.3010412407124079,0.7602609671460145,1,0,0,Low,Medium,Low
2023-01-13 20:00:00,719.2608192499999,19173.94387755102,61.781964,19409.53522727273,567.64201603,19451.10285714285,151.6188032199999,18439.058465909093,0.3093221728241901,0.7638064552392629,1,0,0,Low,Medium,Low
2023-01-13 21:00:00,879.1457185,19263.78584729981,210.784879,19683.18436657682,391.40545768,19558.071856287424,487.74026082000006,18699.02514824798,0.3780815756919235,0.7895752377365497,0,1,0,Medium,High,Low
2023-01-13 22:00:00,1126.4097939,19398.817319098456,114.294688,19886.316455696204,516.21829712,19943.81069958848,610.1914967800001,18892.000632911397,0.4844188861877814,0.8283054285014817,0,1,0,Medium,High,Low
2023-01-13 23:00:00,1139.33331896,19418.825594563987,107.524853,19845.40445026178,675.62570707,20025.29179331307,463.70761189000007,18853.13422774869,0.4899767210442323,0.8340442708271647,0,1,0,Medium,High,Low
2023-01-14 00:00:00,1242.38838696,19453.33823529412,775.533217,20841.82958098812,514.24201931,20062.376470588235,728.1463676499999,19799.738101938718,0.5342961343935431,0.8439433050410017,0,1,0,Medium,High,High
2023-01-14 01:00:00,2126.8925643,19935.41962421712,149.24228,20898.039780521263,950.1221658,21286.2180156658,1176.7703984999998,19853.1377914952,0.9146821455378328,0.9822155456417184,0,0,1,High,High,Low
2023-01-14 02:00:00,2265.05265135,19958.42150866463,95.846284,20952.94623655914,980.78040974,21305.601648351647,1284.27224161,19905.29892473118,0.9740986703645956,0.9888130251828828,0,0,1,High,High,Low
2023-01-14 03:00:00,2325.28050829,19963.92194627471,76.243153,20893.39050535988,1066.29605167,21303.43442622951,1258.98445662,19848.720980091883,1.0,0.9903906795999716,0,0,1,High,High,Low
2023-01-14 04:00:00,2273.66515674,19972.922651933703,43.258137,20940.46935201401,945.08556016,21322.15395683453,1328.5795965799998,19893.445884413308,0.9778025268925692,0.9929722929272078,0,0,1,High,High,Low
2023-01-14 05:00:00,2133.43568296,19941.420124481327,66.56687,20851.96871088861,1034.26284837,21262.9864698647,1099.17283459,19809.37027534418,0.9174960506287124,0.9839366297476831,0,0,1,High,High,Low
2023-01-14 06:00:00,2097.951581,19913.917778964227,44.311604,20923.60459770115,997.2526246,21260.4804400978,1100.6989563999998,19877.42436781609,0.9022359124073264,0.9760483124971042,0,0,1,High,High,Low
2023-01-14 07:00:00,2295.6148433,19973.423192771083,17.46981,20933.45054945055,1034.73912881,21288.55249343832,1260.8757144899998,19886.77802197802,0.987242113420623,0.9931158597702492,0,0,1,High,High,Low
2023-01-14 08:00:00,2211.73195285,19947.4206185567,15.987205,20962.74798927614,1008.71019961,21294.06790945406,1203.0217532400002,19914.61058981233,0.9511678031810868,0.985657712078547,0,0,1,High,High,Low
2023-01-14 09:00:00,2301.44994195,19997.42450980392,280.704481,20584.12175204157,1565.48888364,21080.180814940577,735.9610583099998,19554.91566443949,0.989751530512108,1.0,0,0,1,Medium,High,Medium
2023-01-14 10:00:00,1897.82607091,19757.401282051283,98.447204,20406.34529582929,1483.03216656,21103.70910698497,414.7939043500001,19386.028031037826,0.8161708078418686,0.9311557129975112,0,0,1,Medium,High,Low
2023-01-14 11:00:00,2020.8560609,19842.41098265896,59.30634,20676.909952606635,1549.52333201,21090.693171996543,471.33272889,19643.064454976306,0.8690805490758308,0.9555384874540812,0,0,1,Medium,High,Low
2023-01-14 12:00:00,1940.70994562,19854.41220068415,97.548732,20811.81040462428,1246.73771704,21200.85592315902,693.9722285800001,19771.219884393067,0.8346132600781094,0.9589807180491848,0,0,1,Medium,High,Low
2023-01-14 13:00:00,2227.8789851,19946.92057761733,65.220838,20886.21675531915,986.60058214,21275.51776649746,1241.2784029600002,19841.90591755319,0.958111925489098,0.9855142886179696,0,0,1,High,High,Low
2023-01-14 14:00:00,2181.60600376,19956.421348314605,305.469688,20882.338495575223,922.56608459,21303.094133697134,1259.0399191699998,19838.22157079646,0.9382119688279428,0.9882393323179164,0,0,1,High,High,Medium
2023-01-14 15:00:00,2183.52145685,19904.916981132075,162.054871,20789.11083540116,1197.70929483,21210.8745910578,985.81216202,19749.6552936311,0.939035720234782,0.973466672732445,0,0,1,High,High,Low
2023-01-14 16:00:00,0.0,19900.41657439837,61.845875,20806.61651917404,0.0,21224.65249274468,0.0,19766.285693215337,0.0,0.9721758506078376,1,0,0,Low,High,Low
2023-01-14 17:00:00,1953.98211355,19895.91616766467,146.165559,20828.990731204944,1144.64083503,21238.430394431554,809.3412785199998,19787.54119464469,0.8403210307675735,0.9708850284832292,0,0,1,Medium,High,Low
2023-01-14 18:00:00,2016.51352681,19867.913531723752,85.070921,20734.249350649352,1228.1065214,21215.38325991189,788.40700541,19697.53688311688,0.867213017793253,0.9628532162140876,0,0,1,Medium,High,Low
2023-01-14 19:00:00,2045.71155552,19892.91589295467,76.644765,20788.722426470587,1230.7631874,21214.882288228822,814.9483681199999,19749.286305147056,0.8797697947523787,0.9700244793807292,0,0,1,High,High,Low
2023-01-14 20:00:00,2024.88671301,19887.9176276771,22.389107,20816.88852459017,1134.00348397,21236.42609699769,890.8832290400001,19776.04409836066,0.8708139537535159,0.9685908597577226,0,0,1,High,High,Low
2023-01-14 21:00:00,2285.45254029,19930.419727177334,62.526503,20892.92547660312,1031.10559158,21277.522959183672,1254.34694871,19848.279202772963,0.9828717576834248,0.980781457991065,0,0,1,High,High,Low
2023-01-14 22:00:00,2218.07200563,19943.92033109157,34.025334,20931.214285714286,983.52653674,21290.558047493403,1234.5454688900002,19884.65357142857,0.9538943786447336,0.9846537475993706,0,0,1,High,High,Low
2023-01-14 23:00:00,2301.91848879,19987.92380009896,24.140398,21022.40855457227,857.36688905,21337.7078313253,1444.55159974,19971.28812684365,0.989953031723824,0.9972749737940791,0,0,1,High,High,Low
2023-01-15 00:00:00,2285.91406279,19971.422535211263,76.132959,20814.48364485981,909.31131355,21318.140825035563,1376.60274924,19773.759462616817,0.983070238038098,0.9925420242938596,0,0,1,High,High,Low
2023-01-15 01:00:00,1907.67075395,19870.4137737962,26.331832,20723.611842105263,1212.85220655,21221.39508928572,694.8185473999999,19687.43125,0.8204045693192052,0.9635703442371648,0,0,1,Medium,High,Low
2023-01-15 02:00:00,2022.35887368,19879.914681440445,11.850095,20744.15182186235,1240.60300282,21226.40519187359,781.75587086,19706.94423076923,0.8697268421895614,0.9662954272167124,0,0,1,Medium,High,Low
2023-01-15 03:00:00,1905.20877191,19829.409624413147,52.196906,20651.94880546075,1242.8205127,21192.84155299056,662.3882592099999,19619.35136518771,0.8193457800543305,0.951809393204006,0,0,1,Medium,High,Low
2023-01-15 04:00:00,2046.89055639,19853.91215059897,13.045022,20725.442176870747,1244.17641315,21200.85485592316,802.7141432400001,19689.170068027208,0.8802768307275209,0.9588372919653764,0,0,1,Medium,High,Low
2023-01-15 05:00:00,2044.05240592,19869.913725490194,9.110356,20749.05188679245,1195.19422344,21188.834547346512,848.8581824799999,19711.59929245283,0.8790562681072772,0.963426918663666,0,0,1,High,High,Low
2023-01-15 06:00:00,0.0,19861.662912973406,15.515884,20755.52537313433,0.0,21195.09569247668,0.0,19717.74910447761,0.0,0.9610603922644172,1,0,0,Low,High,Low
2023-01-15 07:00:00,1982.99840086,19853.412100456622,9.084323,20707.06574394464,1228.49165557,21201.35683760684,754.50674529,19671.71245674741,0.8527996488123867,0.95869386586517,0,0,1,Medium,High,Low
2023-01-15 08:00:00,2051.13047344,19860.41279728199,30.896106,20675.095041322315,1244.81129161,21206.867027027027,806.3191818300002,19641.3402892562,0.8821002309731618,0.9607018297858944,0,0,1,Medium,High,Low
2023-01-15 09:00:00,1892.53882555,19813.407894736843,30.944897,20647.01886792453,1313.5951946,21147.768935762226,578.9436309499999,19614.6679245283,0.8138969981483067,0.9472197221097272,0,0,1,Medium,High,Low
2023-01-15 10:00:00,0.0,19828.159464410597,10.532836,20738.06546275395,0.0,21177.06751323748,0.0,19701.16218961625,0.0,0.95145081801601,1,0,0,Low,High,Low
2023-01-15 11:00:00,1939.4951925,19842.911034084344,32.908703,20708.09836065574,1134.23123325,21206.36609071274,805.26395925,19672.69344262295,0.8340908486461684,0.9556819139222918,0,0,1,Medium,High,Low
