Time,Price,Volume,Count,Open,High,Close,Low,ADOSC,NATR,TRANGE,Price_binned,Volume_binned,ADOSC_binned,NATR_binned,TRANGE_binned
2022-11-12 19:26:00,16849.075,3.3989999999999996,16,16850.6,16850.6,16848.7,16846.4,16.89794873680512,0.02766055805162618,4.19999999999709,High,Low,Medium,Low,Low
2022-11-12 19:27:00,16843.225000000002,0.7769999999999999,4,16848.7,16848.7,16841.4,16841.4,15.822520983958384,0.030081954126274,7.299999999999272,High,Low,Medium,Low,Low
2022-11-12 19:28:00,16841.4,0.34700000000000003,8,16841.4,16841.4,16841.4,16841.4,13.944162268344371,0.026379437972298952,0.0,High,Low,Medium,Low,Low
2022-11-12 19:29:00,16841.4,0.923,23,16841.4,16841.4,16841.4,16841.4,11.908091678471465,0.024753814343753417,0.0,High,Low,Medium,Low,Low
2022-11-12 19:30:00,16845.170588235294,14.262,51,16841.4,16846.4,16843.8,16841.4,9.811083557295206,0.026249025358490236,5.0,High,Low,Medium,Low,Low
2022-11-12 19:31:00,16842.696969696968,3.8659999999999997,33,16843.8,16843.8,16840.3,16840.3,6.831209002514697,0.02484780226269392,3.5,High,Low,Medium,Low,Low
2022-11-12 19:32:00,16842.6875,13.87,40,16840.3,16845.8,16845.8,16838.1,9.404332229875763,0.02742523358938162,7.700000000000728,High,Low,Medium,Low,Low
2022-11-12 19:33:00,16845.621428571427,3.7479999999999998,42,16845.8,16845.8,16844.9,16844.9,8.409488801989937,0.022925501355173027,0.8999999999978172,High,Low,Medium,Low,Low
2022-11-12 19:34:00,16844.53396226415,1.673,53,16844.9,16844.9,16844.1,16844.1,6.7056902358554,0.023182532096634276,0.8000000000029104,High,Low,Medium,Low,Low
2022-11-12 19:35:00,16844.1,4.3790000000000004,60,16844.1,16844.1,16844.1,16844.1,5.399073528268673,0.021757700850083887,0.0,High,Low,Medium,Low,Low
2022-11-12 19:36:00,16844.080392156862,12.314,51,16844.1,16844.1,16843.1,16843.1,0.4556327362315642,0.022007033542914705,1.0,High,Low,Medium,Low,Low
2022-11-12 19:37:00,16845.82222222222,14.805,27,16843.1,16850.4,16849.0,16843.1,1.295739847153527,0.026929392446635784,7.30000000000291,High,Low,Medium,Low,Low
2022-11-12 19:38:00,16858.039285714283,23.29,28,16849.0,16861.1,16857.1,16849.0,4.032605963148853,0.033281063897243134,12.099999999998545,High,Low,Medium,Low,Low
2022-11-12 19:39:00,16854.517391304347,11.445,23,16859.7,16860.0,16852.7,16848.7,3.7221590171711796,0.03201333383440619,11.299999999999272,High,Low,Medium,Low,Low
2022-11-12 19:40:00,16856.647058823528,10.369,34,16852.7,16863.7,16863.7,16852.7,6.5560071740728745,0.03095142558012455,11.0,High,Low,Medium,Low,Low
2022-11-12 19:41:00,16860.364285714288,18.62,28,16863.7,16863.7,16862.8,16857.5,11.323824169647196,0.02979339137035477,6.200000000000728,High,Low,Medium,Low,Low
2022-11-12 19:42:00,16858.0,0.6839999999999999,5,16858.0,16858.0,16858.0,16858.0,12.244856197869012,0.028325490040996548,4.799999999999272,High,Low,Medium,Low,Low
2022-11-12 19:43:00,16846.559999999998,6.45,10,16852.1,16852.1,16847.1,16845.3,10.542697881264758,0.036160526143966795,12.700000000000728,High,Low,Medium,Low,Low
2022-11-12 19:44:00,16846.15,4.225,10,16844.2,16846.8,16846.8,16844.2,10.23225148981146,0.03335417474601118,2.899999999997817,High,Low,Medium,Low,Low
2022-11-12 19:45:00,16848.989999999998,9.517,10,16849.0,16849.3,16846.8,16846.8,6.14690964878082,0.03227253180953614,2.5,High,Low,Medium,Low,Low
2022-11-12 19:46:00,16833.188888888886,0.804,9,16841.5,16841.5,16831.6,16831.6,3.661005291197398,0.041657094723946,15.200000000000728,High,Low,Medium,Low,Low
2022-11-12 19:47:00,16832.9,15.958,9,16831.6,16834.7,16831.5,16831.5,-2.7663196997409614,0.035240801803497576,3.2000000000007276,High,Low,Medium,Low,Low
2022-11-12 19:48:00,16827.955555555556,1.528,9,16827.4,16829.1,16829.1,16825.2,-4.658014496057149,0.03847040080706844,6.299999999999272,High,Low,Medium,Low,Low
2022-11-12 19:49:00,16829.844444444447,15.92,9,16829.0,16830.2,16829.7,16829.0,-4.164191352481794,0.03659667796283478,1.2000000000007276,High,Low,Medium,Low,Low
2022-11-12 19:50:00,16834.121739130434,9.002,23,16831.8,16836.5,16836.5,16831.8,-0.7193372162482774,0.041312360381050135,6.799999999999272,High,Low,Medium,Low,Low
2022-11-12 19:51:00,16840.0,7.342,13,16836.5,16842.2,16842.2,16836.5,3.091406495506817,0.042599343712025506,5.700000000000728,High,Low,Medium,Low,Low
2022-11-12 19:52:00,16844.9,0.765,6,16844.9,16844.9,16844.9,16844.9,4.369310150724232,0.03970605016618918,2.7000000000007276,High,Low,Medium,Low,Low
2022-11-12 19:53:00,16847.94,1.7169999999999999,10,16845.0,16851.3,16851.3,16845.0,5.041197086883585,0.03905006999130134,6.399999999997817,High,Low,Medium,Low,Low
2022-11-12 19:54:00,16853.494444444445,6.961,18,16851.3,16856.3,16856.3,16851.3,7.072632916504517,0.03615924675706425,5.0,High,Low,Medium,Low,Low
2022-11-12 19:55:00,16858.836842105262,6.766,19,16856.3,16860.6,16856.4,16856.3,5.2080211144393616,0.0334090052179313,4.299999999999272,High,Low,Medium,Low,Low
2022-11-12 19:56:00,16851.1,3.9779999999999998,7,16853.1,16853.1,16850.5,16850.5,2.706041639555224,0.033942942675621264,5.900000000001455,High,Low,Medium,Low,Low
2022-11-12 19:57:00,16850.433333333334,11.17,15,16850.5,16850.5,16850.4,16850.4,-2.1175901128581245,0.02991290678229722,0.09999999999854481,High,Low,Medium,Low,Low
2022-11-12 19:58:00,16852.655555555553,5.678,18,16851.3,16857.9,16857.9,16851.3,-2.0917494558580074,0.030906709745709963,7.5,High,Low,Medium,Low,Low
2022-11-12 19:59:00,16858.918181818182,1.3820000000000001,11,16857.9,16859.3,16859.3,16857.9,-1.4512919638245876,0.02793842106268882,1.3999999999978172,High,Low,Medium,Low,Low
2022-11-12 20:00:00,16856.27333333333,2.8209999999999997,15,16856.1,16856.6,16856.6,16855.1,-0.15976008400866704,0.02967779188369292,4.200000000000728,High,Low,Medium,Low,Low
2022-11-12 20:01:00,16858.26808510638,3.975,47,16856.6,16858.9,16858.9,16856.6,1.647890238099535,0.0241613232970925,2.3000000000029104,High,Low,Medium,Low,Low
2022-11-12 20:02:00,16854.842857142856,1.859,14,16858.9,16858.9,16852.0,16852.0,1.646075348224258,0.027357122135190863,6.900000000001455,High,Low,Medium,Low,Low
2022-11-12 20:03:00,16851.17714285714,1.4949999999999999,35,16850.8,16853.0,16853.0,16850.8,1.9713714979825454,0.023982541848798205,2.2000000000007276,High,Low,Medium,Low,Low
2022-11-12 20:04:00,16852.19230769231,1.269,39,16853.0,16853.0,16850.9,16850.9,1.521458877612531,0.024278294400364456,2.099999999998545,High,Low,Medium,Low,Low
2022-11-12 20:05:00,16850.9,3.134,49,16850.9,16850.9,16850.9,16850.9,1.1990892713156427,0.020936567186322662,0.0,High,Low,Medium,Low,Low
2022-11-12 20:06:00,16849.883333333335,2.676,36,16850.9,16850.9,16845.1,16845.1,0.10674813498280855,0.02327613898931597,5.80000000000291,High,Low,Medium,Low,Low
2022-11-12 20:07:00,16845.037777777776,16.718,45,16845.1,16845.8,16845.8,16844.4,4.969540566939031,0.02105371467467572,1.3999999999978172,High,Low,Medium,Low,Low
2022-11-12 20:08:00,16844.09677419355,38.925999999999995,31,16845.8,16845.8,16843.4,16843.4,-5.8784571260730445,0.01997485332203889,2.399999999997817,High,Low,Medium,Low,Low
2022-11-12 20:09:00,16844.5,6.327,6,16843.2,16847.5,16846.7,16843.2,-8.517806802979067,0.02046427820021406,4.299999999999272,High,Low,Medium,Low,Low
2022-11-12 20:10:00,16846.133333333335,1.84,6,16846.7,16846.7,16843.3,16843.3,-9.408649234169388,0.019779707988076822,3.400000000001455,High,Low,Medium,Low,Low
2022-11-12 20:11:00,16841.2,7.258,10,16843.3,16843.3,16841.9,16839.6,-8.35601592490093,0.01908731595999715,3.7000000000007276,High,Low,Medium,Low,Low
2022-11-12 20:12:00,16836.408333333333,7.833,12,16841.9,16841.9,16836.4,16832.6,-7.621340440105996,0.024711009743442508,9.30000000000291,High,Low,Medium,Low,Low
2022-11-12 20:13:00,16844.98888888889,4.37,18,16842.8,16846.0,16846.0,16842.8,-5.237487701770988,0.02559130423311909,9.599999999998545,High,Low,Medium,Low,Low
2022-11-12 20:14:00,16851.38846153846,6.01,26,16846.0,16854.3,16854.3,16846.0,-1.873867245017209,0.027611812877295683,8.299999999999272,High,Low,Medium,Low,Low
2022-11-12 20:15:00,16844.48,2.217,15,16854.3,16854.3,16845.6,16840.6,-0.5180010710582792,0.03327212381208894,13.700000000000728,High,Low,Medium,Low,Low
2022-11-12 20:16:00,16846.746153846154,2.8200000000000003,13,16845.6,16847.6,16847.6,16845.6,0.9810351883843396,0.028527637302775227,2.0,High,Low,Medium,Low,Low
2022-11-12 20:17:00,16844.763636363637,4.539,11,16844.6,16845.2,16843.0,16843.0,0.06086500466699363,0.028714863411769292,4.599999999998545,High,Low,Medium,Low,Low
2022-11-12 20:18:00,16843.0,0.472,5,16843.0,16843.0,16843.0,16843.0,-0.32110143454974605,0.026081392203816407,0.0,High,Low,Medium,Low,Low
2022-11-12 20:19:00,16844.28,14.746,5,16844.2,16844.3,16844.3,16844.2,4.243739698002173,0.026298378548100448,1.2999999999992724,High,Low,Medium,Low,Low
2022-11-12 20:20:00,16844.755555555555,2.212,9,16844.3,16845.0,16845.0,16844.3,6.429198370591621,0.026318393192836933,0.7000000000007276,High,Low,Medium,Low,Low
2022-11-12 20:21:00,16845.0,0.19,6,16845.0,16845.0,16845.0,16845.0,6.738777066597322,0.02389894792388006,0.0,High,Low,Medium,Low,Low
2022-11-12 20:22:00,16838.17142857143,3.827,7,16845.0,16845.0,16832.4,16832.4,5.035124981635818,0.03304737688426151,12.599999999998545,High,Low,Medium,Low,Low
2022-11-12 20:23:00,16828.625,13.972999999999999,12,16828.5,16830.9,16828.2,16828.2,-0.5655167787235769,0.030393426906423507,4.200000000000728,High,Low,Medium,Low,Low
2022-11-12 20:24:00,16826.507692307692,18.724999999999998,13,16825.9,16830.4,16830.4,16820.1,3.1526767537407068,0.03502392496118412,10.30000000000291,High,Low,Medium,Low,Low
2022-11-12 20:25:00,16815.93,16.364,10,16830.0,16830.0,16812.8,16805.7,2.2230359668310484,0.048653406928056454,24.700000000000728,High,Low,Medium,Low,Low
2022-11-12 20:26:00,16820.54666666667,13.008,15,16812.8,16822.0,16822.0,16812.8,5.779543284292231,0.04451842164361648,9.200000000000728,High,Low,Medium,Low,Low
2022-11-12 20:27:00,16816.909090909092,12.853000000000002,11,16813.0,16818.2,16818.2,16813.0,10.798655979227078,0.04433821032505818,9.0,High,Low,Medium,Low,Low
2022-11-12 20:28:00,16821.227272727272,1.441,11,16818.2,16821.9,16821.9,16818.2,12.328733356316661,0.04004568119204534,3.7000000000007276,High,Low,Medium,Low,Low
2022-11-12 20:29:00,16822.736363636363,2.177,11,16821.9,16823.2,16823.2,16821.9,12.52656197818851,0.03650250183608957,1.2999999999992724,High,Low,Medium,Low,Low
2022-11-12 20:30:00,16821.030769230772,1.0630000000000002,13,16823.2,16823.2,16812.5,16812.5,11.130486234574164,0.03914283353986093,10.700000000000728,High,Low,Medium,Low,Low
2022-11-12 20:31:00,16793.190476190477,51.783,21,16810.6,16810.6,16794.0,16778.4,9.03581223117726,0.06036812088973572,34.099999999998545,High,Low,Medium,Low,Low
2022-11-12 20:32:00,16795.575757575756,23.377,33,16794.0,16802.1,16802.1,16792.3,14.795599026952914,0.052623051748161634,9.799999999999272,High,Low,Medium,Low,Low
2022-11-12 20:33:00,16807.57894736842,15.64,19,16803.6,16811.6,16808.3,16803.6,16.677684622775814,0.056001433154388165,9.5,High,Low,Medium,Low,Low
2022-11-12 20:34:00,16797.416666666668,11.912999999999998,6,16803.1,16803.1,16794.4,16793.6,12.779375582635112,0.06307658108258472,14.700000000000728,High,Low,Medium,Low,Low
2022-11-12 20:35:00,16801.325714285715,10.03,35,16794.4,16804.6,16804.6,16794.4,13.214215013246758,0.06477062497437756,10.19999999999709,High,Low,Medium,Low,Low
2022-11-12 20:36:00,16802.379999999997,0.633,10,16804.6,16804.6,16800.9,16800.9,11.989402506384067,0.0635759592244044,3.6999999999970896,High,Low,Medium,Low,Low
2022-11-12 20:37:00,16800.9,0.304,8,16800.9,16800.9,16800.9,16800.9,10.398397162087349,0.05744136722834237,0.0,High,Low,Medium,Low,Low
2022-11-12 20:38:00,16799.6,0.21,5,16799.6,16799.6,16799.6,16799.6,8.802222506503313,0.05688759785286035,1.3000000000029104,High,Low,Medium,Low,Low
2022-11-12 20:39:00,16799.6,2.125,12,16799.6,16799.6,16799.6,16799.6,7.349039919536153,0.0525568069081002,0.0,High,Low,Medium,Low,Low
2022-11-12 20:40:00,16802.715,9.360000000000001,20,16799.6,16803.3,16803.3,16799.6,9.064643414001694,0.04623694948809607,3.7000000000007276,High,Low,Medium,Low,Low
2022-11-12 20:41:00,16802.39615384615,20.353,26,16803.3,16810.7,16810.7,16798.3,15.418377260465604,0.05085121050547835,12.400000000001455,High,Low,Medium,Low,Low
2022-11-12 20:42:00,16808.1875,4.638999999999999,8,16810.7,16810.7,16808.6,16806.1,16.74431313444984,0.04613511337450388,4.600000000002183,High,Low,Medium,Low,Low
2022-11-12 20:43:00,16804.6,10.56,7,16808.6,16808.6,16797.6,16797.6,12.4045311615846,0.05140946061077509,11.0,High,Low,Medium,Low,Low
2022-11-12 20:44:00,16798.646666666667,5.067,15,16797.6,16801.0,16795.2,16795.2,7.889253885267863,0.05101986811046514,5.799999999999272,High,Low,Medium,Low,Low
2022-11-12 20:45:00,16777.614285714284,23.233,21,16788.6,16788.6,16767.4,16766.4,-1.4014534700017975,0.06696592461827298,28.799999999999272,High,Low,Medium,Low,Low
2022-11-12 20:46:00,16768.465714285714,28.514,35,16768.4,16776.7,16776.7,16760.4,3.9978438364796602,0.05535984761934981,16.299999999999272,High,Low,Medium,Low,Low
2022-11-12 20:47:00,16766.283333333333,10.100999999999999,18,16776.7,16776.7,16765.6,16761.4,4.393776449984216,0.05704007677095373,15.299999999999272,High,Low,Medium,Low,Low
2022-11-12 20:48:00,16768.850000000002,12.554,22,16767.2,16771.0,16764.5,16764.5,0.16186011460104055,0.052430897299518234,6.5,High,Low,Medium,Low,Low
2022-11-12 20:49:00,16759.278260869567,19.717,23,16762.9,16762.9,16758.5,16756.0,-3.3116034822951406,0.05094330240375477,8.5,High,Low,Medium,Low,Low
2022-11-12 20:50:00,16765.39090909091,34.623,33,16758.5,16769.4,16764.7,16758.5,-2.9154914011505753,0.05213865377184899,10.900000000001455,High,Low,Medium,Low,Low
2022-11-12 20:51:00,16766.877777777776,6.969,18,16764.7,16767.8,16765.1,16764.7,-4.1335753637476955,0.04881304349843265,3.099999999998545,High,Low,Medium,Low,Low
2022-11-12 20:52:00,16773.75,25.046,28,16765.7,16777.8,16774.4,16765.7,-0.7654695024530156,0.05731220060197768,12.700000000000728,High,Low,Medium,Low,Low
2022-11-12 20:53:00,16776.193333333333,4.2700000000000005,15,16774.4,16779.3,16776.1,16774.4,0.2660710319350983,0.05554197803886262,4.899999999997817,High,Low,Medium,Low,Low
2022-11-12 20:54:00,16781.104761904764,11.529,21,16776.1,16783.1,16783.0,16776.1,4.227385702192805,0.05894853919640907,7.0,High,Low,Medium,Low,Low
2022-11-12 20:55:00,16781.236363636363,1.778,22,16783.0,16783.0,16780.4,16780.4,4.89788845800831,0.05680171840692308,2.599999999998545,High,Low,Medium,Low,Low
2022-11-12 20:56:00,16780.4,1.054,12,16780.4,16780.4,16780.4,16780.4,4.726922452841791,0.05117081038989797,0.0,High,Low,Medium,Low,Low
2022-11-12 20:57:00,16779.266666666666,8.661,15,16775.5,16781.0,16781.0,16773.7,6.983034318651335,0.055070218302442506,7.299999999999272,High,Low,Medium,Low,Low
2022-11-12 20:58:00,16781.0,0.783,10,16781.0,16781.0,16781.0,16781.0,7.271167871150283,0.048091426149942273,0.0,High,Low,Medium,Low,Low
2022-11-12 20:59:00,16786.932,15.858,25,16781.0,16789.7,16785.1,16781.0,6.438041101047929,0.05261015225805267,8.700000000000728,High,Low,Medium,Low,Low
2022-11-12 21:00:00,16779.53076923077,1.7930000000000001,13,16783.6,16783.6,16772.7,16772.7,4.941440049546145,0.04803573001894946,12.399999999997817,High,Low,Medium,Low,Low
2022-11-12 21:01:00,16779.75238095238,12.345,21,16773.8,16783.0,16783.0,16773.8,7.807926887609938,0.04494759909167073,10.299999999999272,High,Low,Medium,Low,Low
2022-11-12 21:02:00,16780.157142857144,3.502,14,16783.0,16783.0,16777.8,16777.7,7.198544359023799,0.03926617315738383,5.299999999999272,High,Low,Medium,Low,Low
2022-11-12 21:03:00,16781.178571428572,1.198,14,16781.6,16781.6,16781.5,16779.0,6.6466985227343685,0.037660519023922166,3.7999999999992724,High,Low,Medium,Low,Low
2022-11-12 21:04:00,16788.046000000002,14.087,50,16781.5,16791.4,16791.4,16781.5,10.29892536036732,0.04057897362803288,9.900000000001455,High,Low,Medium,Low,Low
2022-11-12 21:05:00,16791.4,4.373,28,16791.4,16791.4,16791.4,16791.4,10.856752215729102,0.03260928544108949,0.0,High,Low,Medium,Low,Low
2022-11-12 21:06:00,16793.367647058825,24.84,34,16791.4,16796.0,16792.6,16791.4,6.317976636938511,0.034988956775931106,4.599999999998545,High,Low,Medium,Low,Low
2022-11-12 21:07:00,16793.661538461536,9.315999999999999,13,16792.6,16794.3,16794.3,16792.1,6.851025114984623,0.030142502052612007,2.2000000000007276,High,Low,Medium,Low,Low
2022-11-12 21:08:00,16799.116,13.651,25,16794.3,16802.4,16799.6,16794.3,7.786856356210592,0.03365953157614843,8.100000000002183,High,Low,Medium,Low,Low
2022-11-12 21:09:00,16798.18285714286,19.892,35,16799.6,16800.0,16800.0,16796.4,13.79107310432937,0.030613756613754414,3.599999999998545,High,Low,Medium,Low,Low
2022-11-12 21:10:00,16805.35384615385,74.472,39,16800.0,16814.7,16805.7,16797.1,14.455072483540789,0.04171071587483936,17.600000000002183,High,Low,Medium,Low,Low
2022-11-12 21:11:00,16802.2,8.202,31,16805.7,16805.7,16800.3,16797.9,12.408869835971927,0.04072414050807212,7.799999999999272,High,Low,Medium,Low,Low
2022-11-12 21:12:00,16805.025714285715,27.884999999999998,35,16800.3,16810.0,16810.0,16800.3,19.316207858696544,0.04234252098618576,9.700000000000728,High,Low,Medium,Low,Low
2022-11-12 21:13:00,16807.064705882352,10.818,34,16806.6,16811.0,16806.6,16806.6,16.94382724447496,0.041877727929637225,4.400000000001455,High,Low,Medium,Low,Low
2022-11-12 21:14:00,16808.390566037735,4.808,53,16806.6,16809.3,16809.3,16806.6,15.962778152797,0.03897577861990502,2.7000000000007276,High,Low,Medium,Low,Low
2022-11-12 21:15:00,16813.296721311475,11.104999999999999,61,16810.0,16814.3,16813.4,16810.0,16.164585848760908,0.03713968884606724,5.0,High,Low,Medium,Low,Low
2022-11-12 21:16:00,16809.936,2.098,25,16813.4,16813.4,16796.9,16796.9,14.110090283587851,0.044037226445886805,16.5,High,Low,Medium,Low,Low
2022-11-12 21:17:00,16799.3015625,5.983,64,16796.9,16803.7,16803.7,16796.9,13.890561162962513,0.04072648021302319,6.799999999999272,High,Low,Medium,Low,Low
2022-11-12 21:18:00,16801.0,0.356,40,16803.7,16803.7,16800.7,16800.7,12.424702780619555,0.03892959486476612,3.0,High,Low,Medium,Low,Low
2022-11-12 21:19:00,16800.7,1.418,50,16800.7,16800.7,16800.7,16800.7,10.695515007787435,0.03407265438014291,0.0,High,Low,Medium,Low,Low
2022-11-12 21:20:00,16805.50222222222,11.306999999999999,45,16800.7,16808.5,16808.5,16800.1,12.61348228183033,0.04049802844460556,8.400000000001455,High,Low,Medium,Low,Low
2022-11-12 21:21:00,16808.5,6.149,41,16808.5,16808.5,16808.5,16808.5,12.251425050136277,0.03546353861968228,0.0,High,Low,Medium,Low,Low
2022-11-12 21:22:00,16807.1,2.888,43,16807.1,16807.1,16807.1,16807.1,10.989544814430701,0.03572564240377575,1.4000000000014552,High,Low,Medium,Low,Low
2022-11-12 21:23:00,16794.229166666668,3.4160000000000004,48,16807.1,16807.1,16794.0,16791.9,8.687692605689335,0.0438622259272488,15.19999999999709,High,Low,Medium,Low,Low
2022-11-12 21:24:00,16762.356,129.367,50,16794.0,16794.0,16762.2,16732.7,5.411812673151871,0.08369890454581087,61.29999999999927,High,Low,Medium,Low,Low
2022-11-12 21:25:00,16761.062068965515,28.575,29,16762.2,16767.2,16759.9,16749.3,5.255884154030355,0.06655833931653139,17.900000000001455,High,Low,Medium,Low,Low
2022-11-12 21:26:00,16760.88,5.547000000000001,15,16759.9,16764.2,16763.1,16759.9,5.57624210947597,0.05983777861294602,4.299999999999272,High,Low,Medium,Low,Low
2022-11-12 21:27:00,16761.88125,6.4399999999999995,16,16763.1,16763.1,16761.6,16759.3,5.631754095650649,0.05745407492257434,3.7999999999992724,High,Low,Medium,Low,Low
2022-11-12 21:28:00,16758.73333333333,5.4590000000000005,18,16761.6,16761.6,16759.8,16757.1,5.489876808574081,0.05777581541015445,4.5,High,Low,Medium,Low,Low
2022-11-12 21:29:00,16760.39230769231,40.797,26,16762.1,16768.7,16753.2,16747.8,-1.3402925439640967,0.0710842638355,20.900000000001455,High,Low,Medium,Low,Low
2022-11-12 21:30:00,16758.210714285717,17.778,28,16752.2,16765.4,16765.4,16752.2,1.6440284067211905,0.0710139798500356,13.200000000000728,High,Low,Medium,Low,Low
2022-11-12 21:31:00,16770.064864864864,32.378,37,16765.4,16777.4,16777.4,16762.4,13.017520758664432,0.0711221312267961,15.0,High,Low,Medium,Low,Low
2022-11-12 21:32:00,16784.379166666666,23.76,24,16778.3,16793.0,16787.2,16778.3,18.081187820685955,0.07458063286313324,15.599999999998545,High,Low,Medium,Low,Low
2022-11-12 21:33:00,16785.117647058825,10.374,17,16787.2,16788.2,16784.7,16780.7,18.728998180540657,0.07304271151703634,7.5,High,Low,Medium,Low,Low
2022-11-12 21:34:00,16772.164285714283,9.768,14,16776.0,16776.0,16768.1,16768.1,14.183375311342388,0.08289284746367112,16.600000000002183,High,Low,Medium,Low,Low
2022-11-12 21:35:00,16776.1375,8.044,16,16768.1,16780.1,16780.1,16768.1,13.59385910927449,0.08234092102483856,12.0,High,Low,Medium,Low,Low
2022-11-12 21:36:00,16778.26923076923,54.035,13,16780.1,16780.5,16780.5,16776.4,29.309842562131962,0.08072067777082441,4.099999999998545,High,Low,Medium,Low,Low
2022-11-12 21:37:00,16778.945454545454,1.8509999999999998,11,16784.1,16784.1,16777.1,16775.2,32.737086571160944,0.08542596753908355,8.899999999997817,High,Low,Medium,Low,Low
2022-11-12 21:38:00,16780.784615384615,8.389,13,16777.1,16784.8,16782.6,16777.1,32.3069967047486,0.08214062977925551,7.700000000000728,High,Low,Medium,Low,Low
2022-11-12 21:39:00,16784.41764705882,8.286,17,16780.1,16787.2,16787.2,16780.1,31.83050569533134,0.061790464692677585,7.100000000002183,High,Low,Medium,Low,Low
2022-11-12 21:40:00,16785.876470588235,1.348,17,16787.2,16787.8,16785.2,16785.2,28.312986128266857,0.05433887525253644,2.599999999998545,High,Low,Medium,Low,Low
2022-11-12 21:41:00,16789.922033898307,7.469,59,16785.2,16793.9,16793.1,16785.2,26.23953554972286,0.05836524127965312,8.700000000000728,High,Low,Medium,Low,Low
2022-11-12 21:42:00,16791.460606060606,12.727,33,16793.1,16793.1,16780.1,16780.1,18.956393444888818,0.06353027958381972,13.0,High,Low,Medium,Low,Low
2022-11-12 21:43:00,16785.243636363633,7.074,55,16780.1,16786.8,16786.8,16780.1,16.50443590701252,0.061818412879962356,6.700000000000728,High,Low,Medium,Low,Low
2022-11-12 21:44:00,16783.578378378377,8.096,37,16786.8,16786.8,16777.1,16777.1,11.424959104517256,0.058892445323951007,9.700000000000728,High,Low,Medium,Low,Low
2022-11-12 21:45:00,16780.487719298246,4.11,57,16777.1,16782.1,16782.1,16777.1,9.616085948538966,0.0539675540539559,5.0,High,Low,Medium,Low,Low
2022-11-12 21:46:00,16787.589090909092,11.077,55,16782.1,16792.0,16792.0,16782.1,11.52640275304475,0.05399131861733238,9.900000000001455,High,Low,Medium,Low,Low
2022-11-12 21:47:00,16789.259574468084,7.341,47,16792.0,16792.0,16785.5,16780.6,10.932213444324589,0.053051079139074205,11.400000000001455,High,Low,Medium,Low,Low
2022-11-12 21:48:00,16784.14193548387,5.704,31,16786.6,16790.0,16780.1,16780.1,7.880389323091549,0.05336215053678302,9.900000000001455,High,Low,Medium,Low,Low
2022-11-12 21:49:00,16779.85714285714,7.7219999999999995,42,16780.1,16780.1,16778.4,16778.4,3.4585167895793347,0.04458377702548718,1.6999999999970896,High,Low,Medium,Low,Low
2022-11-12 21:50:00,16783.033333333333,14.635,48,16778.4,16788.0,16788.0,16778.4,5.991749226816864,0.04680591957218061,9.599999999998545,High,Low,Medium,Low,Low
2022-11-12 21:51:00,16785.221621621622,4.393000000000001,37,16783.4,16786.8,16786.8,16783.4,7.8811398396128425,0.04500890911642159,4.599999999998545,High,Low,Medium,Low,Low
2022-11-12 21:52:00,16788.457894736843,15.893999999999998,38,16786.8,16790.0,16790.0,16786.8,12.994786923065476,0.042332075971148214,3.2000000000007276,High,Low,Medium,Low,Low
2022-11-12 21:53:00,16788.594999999998,1.775,40,16790.1,16790.1,16787.0,16787.0,13.340616464199229,0.04059490478743441,3.099999999998545,High,Low,Medium,Low,Low
2022-11-12 21:54:00,16787.783333333333,10.36,48,16787.8,16789.1,16785.7,16784.1,11.082617961556934,0.040574218928412724,5.0,High,Low,Medium,Low,Low
2022-11-12 21:55:00,16785.8,3.3249999999999997,48,16785.7,16787.2,16787.2,16785.7,10.209335123061464,0.03877292752149785,1.5,High,Low,Medium,Low,Low
2022-11-12 21:56:00,16786.45,0.466,6,16787.2,16787.2,16785.7,16785.7,8.775688950671793,0.036107453897596425,1.5,High,Low,Medium,Low,Low
2022-11-12 21:57:00,16784.96,11.382,5,16785.7,16785.7,16785.0,16783.4,8.808533912298117,0.032460199251976796,2.2999999999992724,High,Low,Medium,Low,Low
2022-11-12 21:58:00,16782.899999999998,4.891,7,16785.0,16785.0,16783.1,16781.8,7.7294020636627465,0.031523774908489045,3.2000000000007276,High,Low,Medium,Low,Low
2022-11-12 21:59:00,16785.3,3.8470000000000004,8,16783.1,16787.3,16787.3,16783.1,7.809311574343155,0.029874435502499325,4.200000000000728,High,Low,Medium,Low,Low
2022-11-12 22:00:00,16781.54,0.374,10,16784.5,16784.5,16780.4,16780.4,7.01306441286215,0.0316639253732507,6.899999999997817,High,Low,Medium,Low,Low
2022-11-12 22:01:00,16780.4,20.997999999999998,8,16780.4,16780.4,16780.4,16780.4,6.049775627451709,0.02525168251849191,0.0,High,Low,Medium,Low,Low
2022-11-12 22:02:00,16780.4,1.9129999999999998,5,16780.4,16780.4,16780.4,16780.4,5.105723340014265,0.021024528616717077,0.0,High,Low,Medium,Low,Low
2022-11-12 22:03:00,16779.183333333334,2.2600000000000002,6,16776.8,16780.4,16780.4,16776.8,4.974454373334993,0.020118709923480863,3.600000000002183,High,Low,Medium,Low,Low
2022-11-12 22:04:00,16776.3,0.271,14,16776.3,16776.3,16776.3,16776.3,4.4685303075721095,0.021212464409117428,4.100000000002183,High,Low,Medium,Low,Low
2022-11-12 22:05:00,16778.558620689655,14.919999999999998,58,16776.3,16787.3,16787.3,16776.3,8.602604070890266,0.02445764225204662,11.0,High,Low,Medium,Low,Low
